Timestamp,LF_ax (m/s²),LF_ay (m/s²),LF_az (m/s²),RF_ax (m/s²),RF_ay (m/s²),RF_az (m/s²),LF_gx (rad/s),LF_gy (rad/s),LF_gz (rad/s),RF_gx (rad/s),RF_gy (rad/s),RF_gz (rad/s),LF_a_res (m/s²),RF_a_res (m/s²),LF_g_res (rad/s),RF_g_res (rad/s)
2025-03-22 19:53:01.181608,-5.15883,-0.62256,8.37563,-3.47011,2.83957,8.85482,0.00133,-0.00127,0.00103,-0.00286,-0.01183,0.00038,9.85659,9.92535,0.00211,0.01218
2025-03-22 19:53:01.191671,-5.14234,-0.59926,8.3963,-3.73154,2.89283,8.77199,0.00144,-0.00149,0.00112,-0.0022,-0.01178,0.00133,9.86411,9.96196,0.00236,0.01206
2025-03-22 19:53:01.201751,-5.11216,-0.56819,8.42216,-3.96486,2.90553,8.66912,0.00154,-0.00164,0.0012,-0.0016,-0.01154,0.00249,9.86863,9.96573,0.00255,0.01191
2025-03-22 19:53:01.211818,-5.09926,-0.43995,8.45123,-4.15342,2.85204,8.55859,0.00159,-0.00173,0.00122,-0.00113,-0.0111,0.00361,9.88025,9.93149,0.00265,0.01173
2025-03-22 19:53:01.221879,-5.09061,-0.3467,8.48071,-4.37917,2.72168,8.50868,0.00145,-0.00175,0.00113,-0.0008,-0.01045,0.0045,9.89732,9.94899,0.00254,0.01141
2025-03-22 19:53:01.231947,-5.07819,-0.27401,8.50141,-4.64447,2.5566,8.51135,0.00113,-0.0017,0.00094,-0.00057,-0.00975,0.00507,9.90642,10.02748,0.00225,0.011
2025-03-22 19:53:01.242011,-5.0862,-0.25797,8.5041,-4.93305,2.36927,8.56039,0.0007,-0.0016,0.00066,-0.00043,-0.00916,0.00527,9.9124,10.16015,0.00187,0.01058
2025-03-22 19:53:01.252075,-5.07419,-0.35018,8.49214,-5.27924,2.13015,8.65633,0.00048,-0.0015,0.00047,-0.00026,-0.00868,0.00514,9.89881,10.3605,0.00164,0.01009
2025-03-22 19:53:01.262163,-5.08659,-0.49526,8.47945,-5.57222,1.93646,8.72255,0.00046,-0.0014,0.00041,0.0001,-0.00846,0.00483,9.90049,10.53007,0.00153,0.00974
2025-03-22 19:53:01.272225,-5.0812,-0.59888,8.46285,-5.89252,1.72504,8.78989,0.00063,-0.00135,0.0005,0.00063,-0.00841,0.00434,9.88924,10.72193,0.00157,0.00948
2025-03-22 19:53:01.282290,-5.08693,-0.67029,8.45291,-6.22053,1.55304,8.816,0.00094,-0.00134,0.00071,0.00142,-0.00851,0.00392,9.88827,10.90086,0.00178,0.00948
2025-03-22 19:53:01.292368,-5.09607,-0.71187,8.4452,-6.4528,1.45348,8.73208,0.00138,-0.00138,0.00099,0.00232,-0.00885,0.0036,9.88929,10.95447,0.00219,0.00983
2025-03-22 19:53:01.302429,-5.09883,-0.70565,8.43736,-6.53931,1.38483,8.52688,0.00191,-0.00149,0.00133,0.00306,-0.00925,0.00327,9.88357,10.83457,0.00276,0.01028
2025-03-22 19:53:01.312494,-5.07543,-0.71814,8.44496,-6.4884,1.32801,8.23973,0.00243,-0.00166,0.00166,0.00348,-0.00898,0.00254,9.87892,10.57148,0.00338,0.00996
2025-03-22 19:53:01.322620,-5.03159,-0.66209,8.46899,-6.37062,1.2847,7.87147,0.00296,-0.0018,0.00196,0.00325,-0.00815,0.00166,9.87315,10.20761,0.00398,0.00893
2025-03-22 19:53:01.332681,-5.02524,-0.59571,8.48151,-6.4695,1.23067,7.73,0.00345,-0.00187,0.00219,0.0029,-0.00661,0.00071,9.87643,10.15489,0.00449,0.00725
2025-03-22 19:53:01.342746,-5.01632,-0.53232,8.48675,-6.97691,1.18601,7.82906,0.00385,-0.00189,0.00236,0.00295,-0.00479,0.00026,9.87278,10.55358,0.0049,0.00563
2025-03-22 19:53:01.352835,-5.01206,-0.45577,8.49381,-7.60203,1.30749,7.94445,0.00414,-0.00191,0.00247,0.0036,-0.00372,0.00074,9.87286,11.07315,0.00519,0.00523
2025-03-22 19:53:01.362897,-5.00865,-0.42085,8.50472,-8.03847,1.44751,7.9432,0.00434,-0.00196,0.00254,0.00431,-0.00379,0.0019,9.87897,11.39327,0.0054,0.00605
2025-03-22 19:53:01.372961,-5.0076,-0.38573,8.50459,-8.11581,1.49276,7.8015,0.0045,-0.00205,0.00262,0.00458,-0.00463,0.00325,9.87689,11.35597,0.0056,0.00728
2025-03-22 19:53:01.383028,-4.99934,-0.32414,8.50617,-7.95586,1.38229,7.56443,0.00462,-0.00222,0.00273,0.00442,-0.00556,0.00447,9.87185,11.06468,0.00581,0.00839
2025-03-22 19:53:01.393084,-4.98029,-0.18609,8.53279,-7.75324,1.27165,7.33075,0.00451,-0.00241,0.00273,0.00419,-0.00606,0.00552,9.88162,10.74568,0.0058,0.00921
2025-03-22 19:53:01.403147,-4.94998,-0.07158,8.57682,-7.62082,1.19583,7.16892,0.00428,-0.00246,0.00265,0.00391,-0.00614,0.00625,9.90299,10.53092,0.0056,0.00959
2025-03-22 19:53:01.413211,-4.92477,0.03725,8.59936,-7.52445,1.1366,7.07799,0.00394,-0.00236,0.00247,0.0035,-0.00603,0.00661,9.90978,10.39265,0.00521,0.00961
2025-03-22 19:53:01.423279,-4.9034,0.14346,8.62051,-7.38251,1.07439,6.99065,0.00345,-0.00219,0.00216,0.00301,-0.00588,0.00663,9.91852,10.22374,0.00462,0.00936
2025-03-22 19:53:01.433423,-4.87842,0.21024,8.64484,-7.17995,1.03706,6.88895,0.0028,-0.00194,0.00174,0.00251,-0.00563,0.00639,9.92857,10.00424,0.00383,0.00888
2025-03-22 19:53:01.443491,-4.86728,0.22442,8.66455,-6.9832,1.05122,6.80687,0.00208,-0.00158,0.00126,0.00182,-0.00522,0.00583,9.94058,9.80834,0.0029,0.00803
2025-03-22 19:53:01.453558,-4.86555,0.19031,8.67672,-6.9476,0.99077,6.86731,0.00141,-0.00116,0.00078,0.00094,-0.0045,0.005,9.94964,9.8189,0.00199,0.00679
2025-03-22 19:53:01.463629,-4.88474,0.12305,8.66708,-7.18544,0.92326,7.08556,0.00086,-0.00072,0.00037,0.00041,-0.0037,0.00444,9.94958,10.13351,0.00118,0.00579
2025-03-22 19:53:01.473692,-4.8922,0.07093,8.65315,-7.49033,0.97023,7.28671,0.00046,-0.0003,3e-05,0.00082,-0.00409,0.005,9.94061,10.49488,0.00055,0.00651
2025-03-22 19:53:01.483761,-4.92066,0.02444,8.62764,-7.63948,1.10161,7.24999,0.00015,6e-05,-0.00024,0.00105,-0.00484,0.0057,9.93225,10.5895,0.00029,0.00755
2025-03-22 19:53:01.493828,-4.93601,-0.03525,8.61203,-7.42429,1.15957,7.1517,-0.00012,0.00037,-0.00046,0.00101,-0.00544,0.00632,9.92635,10.3736,0.0006,0.0084
2025-03-22 19:53:01.503891,-4.93968,-0.07725,8.60145,-7.23107,1.18537,7.0733,-0.00031,0.00063,-0.00063,0.00088,-0.0056,0.00682,9.91924,10.18455,0.00094,0.00887
2025-03-22 19:53:01.513961,-4.94548,-0.10463,8.59777,-7.11766,1.21629,7.0338,-0.00044,0.00087,-0.00076,0.00077,-0.0054,0.00722,9.91919,10.08042,0.00124,0.00905
2025-03-22 19:53:01.524023,-4.95491,-0.13683,8.60153,-7.02191,1.24892,7.01392,-0.00051,0.00112,-0.00086,0.00068,-0.00503,0.00748,9.92755,10.0031,0.0015,0.00904
2025-03-22 19:53:01.534089,-4.95145,-0.16497,8.62272,-6.90462,1.26594,6.99849,-0.00047,0.00136,-0.00094,0.00053,-0.00457,0.00759,9.94462,9.91238,0.00172,0.00888
2025-03-22 19:53:01.544159,-4.94724,-0.13461,8.64469,-6.77993,1.2841,6.98639,-0.00034,0.00187,-0.00102,0.00032,-0.00399,0.00754,9.96112,9.81967,0.00216,0.00854
2025-03-22 19:53:01.554221,-4.94292,-0.06845,8.68286,-6.70985,1.27589,7.02026,-0.00031,0.00252,-0.0011,5e-05,-0.00326,0.00734,9.99146,9.79459,0.00277,0.00803
2025-03-22 19:53:01.564285,-4.93778,-0.04375,8.70573,-6.76146,1.26478,7.12345,-0.00039,0.00334,-0.00123,-0.00017,-0.0025,0.00711,10.00866,9.90255,0.00358,0.00754
2025-03-22 19:53:01.574364,-4.97053,-0.01418,8.69531,-6.92933,1.24848,7.29381,-0.00053,0.00428,-0.00139,-0.00031,-0.00199,0.00691,10.01573,10.13775,0.00453,0.0072
2025-03-22 19:53:01.584425,-5.0551,0.08748,8.65994,-7.05931,1.20169,7.47724,-0.00064,0.00527,-0.00163,-0.00038,-0.00201,0.00674,10.02777,10.35312,0.00555,0.00704
2025-03-22 19:53:01.594492,-4.97705,0.12358,8.68859,-7.04295,1.10588,7.58953,-0.00084,0.00627,-0.002,-0.0002,-0.00253,0.00661,10.01389,10.41283,0.00663,0.00708
2025-03-22 19:53:01.604574,-5.0084,-0.02102,8.67059,-6.87862,1.0455,7.59968,-0.00138,0.00727,-0.00232,0.00025,-0.00322,0.00649,10.01317,10.30357,0.00775,0.00725
2025-03-22 19:53:01.614666,-5.05358,-6e-05,8.6471,-6.67108,1.02017,7.55995,-0.00184,0.0083,-0.00254,0.00079,-0.00372,0.00619,10.01554,10.13395,0.00887,0.00726
2025-03-22 19:53:01.624731,-5.08637,0.01215,8.61539,-6.50839,1.01498,7.52553,-0.00249,0.00928,-0.00277,0.00129,-0.00391,0.0057,10.00481,10.00115,0.01,0.00703
2025-03-22 19:53:01.634810,-5.15831,-0.03215,8.5503,-6.3957,1.05964,7.50493,-0.00328,0.01018,-0.00306,0.0016,-0.00381,0.00495,9.98583,9.91725,0.01112,0.00645
2025-03-22 19:53:01.644870,-5.23189,-0.22433,8.46975,-6.27517,1.09369,7.49754,-0.0039,0.01093,-0.00326,0.00175,-0.00362,0.00427,9.95789,9.83804,0.01205,0.00587
2025-03-22 19:53:01.654934,-5.27784,-0.36108,8.41417,-6.117,1.16401,7.48158,-0.00408,0.01144,-0.00331,0.00172,-0.00333,0.00362,9.93903,9.73379,0.01259,0.00521
2025-03-22 19:53:01.665017,-5.36197,-0.4219,8.3496,-6.03665,1.18509,7.50806,-0.00401,0.01175,-0.00327,0.00156,-0.00288,0.00298,9.932,9.70652,0.01284,0.00443
2025-03-22 19:53:01.675108,-5.41564,-0.46865,8.30536,-6.05732,1.18831,7.59145,-0.00387,0.01192,-0.00318,0.00153,-0.00236,0.00254,9.92612,9.78434,0.01293,0.00379
2025-03-22 19:53:01.685173,-5.46049,-0.52878,8.25634,-6.08988,1.25262,7.67587,-0.00374,0.01199,-0.00297,0.00175,-0.00206,0.00238,9.91281,9.87799,0.01291,0.0036
2025-03-22 19:53:01.695253,-5.52771,-0.59554,8.18433,-6.11474,1.30359,7.74389,-0.00341,0.01193,-0.00269,0.00205,-0.00201,0.00239,9.89411,9.95275,0.0127,0.00374
2025-03-22 19:53:01.705313,-5.57695,-0.62623,8.12649,-6.0504,1.37237,7.76552,-0.00294,0.01183,-0.00238,0.0024,-0.00223,0.00254,9.87595,9.93952,0.01242,0.00415
2025-03-22 19:53:01.715379,-5.65677,-0.64144,8.06538,-5.89005,1.44054,7.74024,-0.00255,0.01172,-0.00205,0.00272,-0.00254,0.00268,9.87223,9.83256,0.01217,0.00459
2025-03-22 19:53:01.725483,-5.70317,-0.63758,8.0208,-5.6986,1.51447,7.69895,-0.00227,0.01163,-0.00172,0.00296,-0.00272,0.00279,9.86235,9.6975,0.01197,0.00489
2025-03-22 19:53:01.735560,-5.7666,-0.61654,7.97006,-5.56243,1.59132,7.67597,-0.00209,0.01152,-0.00142,0.00313,-0.00268,0.00286,9.85676,9.61215,0.01179,0.00502
2025-03-22 19:53:01.745618,-5.83099,-0.59014,7.90961,-5.47886,1.67218,7.67553,-0.00199,0.0114,-0.00119,0.00322,-0.00252,0.00288,9.84432,9.57747,0.01163,0.005
2025-03-22 19:53:01.755683,-5.91911,-0.61592,7.83253,-5.41918,1.7383,7.68739,-0.00192,0.01118,-0.00104,0.00326,-0.00233,0.0029,9.83686,9.56479,0.01139,0.00495
2025-03-22 19:53:01.765750,-5.98434,-0.66,7.76034,-5.35397,1.81489,7.70046,-0.0018,0.01083,-0.00092,0.00322,-0.00214,0.00292,9.82196,9.5528,0.01102,0.00485
2025-03-22 19:53:01.775813,-6.05423,-0.68329,7.69829,-5.31041,1.88812,7.72982,-0.00166,0.01039,-0.0008,0.00303,-0.00196,0.00289,9.81755,9.56638,0.01055,0.00462
2025-03-22 19:53:01.785878,-6.09651,-0.70767,7.65582,-5.31409,1.89694,7.78705,-0.0015,0.00992,-0.0007,0.00273,-0.00178,0.00282,9.81223,9.61645,0.01006,0.00431
2025-03-22 19:53:01.795946,-6.12865,-0.78556,7.62806,-5.39217,1.88796,7.86728,-0.00129,0.00947,-0.0006,0.00257,-0.0018,0.00301,9.81656,9.72286,0.00958,0.00435
2025-03-22 19:53:01.806011,-6.1357,-0.85074,7.60802,-5.48622,1.90782,7.91808,-0.00093,0.00906,-0.00043,0.00274,-0.00202,0.00329,9.81084,9.8201,0.00912,0.00473
2025-03-22 19:53:01.816091,-6.19207,-0.96917,7.57403,-5.46766,1.93327,7.86347,-0.00044,0.00871,-0.00016,0.00287,-0.00233,0.00357,9.83092,9.77072,0.00872,0.00514
2025-03-22 19:53:01.826191,-6.18453,-1.09645,7.5679,-5.39515,1.92971,7.77529,0.00035,0.00839,0.0003,0.0029,-0.00255,0.00383,9.83482,9.6585,0.0084,0.00544
2025-03-22 19:53:01.836255,-6.20912,-1.15114,7.54098,-5.35652,1.90006,7.69134,0.00149,0.00832,0.00108,0.00287,-0.00259,0.00406,9.83589,9.56343,0.00852,0.00561
2025-03-22 19:53:01.846320,-6.23477,-1.15469,7.50939,-5.35289,1.88136,7.63949,0.00249,0.00831,0.00182,0.0028,-0.00246,0.00422,9.82836,9.51603,0.00886,0.00563
2025-03-22 19:53:01.856389,-6.31559,-1.20252,7.44656,-5.41125,1.86066,7.60687,0.00353,0.00828,0.00257,0.00265,-0.00229,0.00428,9.83789,9.51883,0.00936,0.00553
2025-03-22 19:53:01.866452,-6.37044,-1.12879,7.40778,-5.45386,1.83597,7.57814,0.00459,0.00823,0.0033,0.00246,-0.00215,0.00425,9.83524,9.51544,0.00998,0.00536
2025-03-22 19:53:01.876515,-6.42916,-1.04708,7.38608,-5.50542,1.83799,7.55252,0.00553,0.00818,0.00394,0.00227,-0.00202,0.00414,9.84808,9.52515,0.01063,0.00514
2025-03-22 19:53:01.886584,-6.49431,-0.89198,7.38404,-5.56175,1.86186,7.55978,0.00634,0.00809,0.00447,0.00209,-0.00186,0.00395,9.87399,9.56817,0.01121,0.00484
2025-03-22 19:53:01.896646,-6.52873,-0.69947,7.41088,-5.66328,1.88813,7.59072,0.00688,0.00797,0.0049,0.00198,-0.00172,0.0038,9.90125,9.65696,0.01161,0.00462
2025-03-22 19:53:01.906712,-6.54502,-0.47559,7.44217,-5.73158,1.94863,7.61355,0.00718,0.00785,0.00515,0.00201,-0.00172,0.0038,9.92217,9.72699,0.01182,0.00463
2025-03-22 19:53:01.916781,-6.57767,-0.22302,7.46959,-5.75679,2.0078,7.61698,0.00727,0.0078,0.00523,0.00206,-0.00185,0.00387,9.95541,9.75655,0.01188,0.00476
2025-03-22 19:53:01.926843,-6.56288,0.03095,7.53579,-5.72025,2.03407,7.5958,0.00712,0.00786,0.00513,0.0021,-0.00203,0.00397,9.99302,9.72393,0.01178,0.00493
2025-03-22 19:53:01.936907,-6.55176,0.20399,7.55932,-5.64005,2.04241,7.56163,0.00682,0.00806,0.00486,0.00214,-0.00213,0.00405,10.00552,9.65194,0.01162,0.00505
2025-03-22 19:53:01.946988,-6.55985,0.31968,7.54752,-5.56775,2.05004,7.5307,0.00647,0.00847,0.00443,0.00223,-0.00211,0.00406,10.00494,9.58718,0.01154,0.00509
2025-03-22 19:53:01.957048,-6.58164,0.36749,7.53137,-5.52116,2.04873,7.52175,0.00606,0.00906,0.00392,0.00233,-0.00199,0.00387,10.00872,9.55286,0.01158,0.00494
2025-03-22 19:53:01.967113,-6.62013,0.32869,7.50003,-5.47958,2.03811,7.53134,0.00566,0.0097,0.00339,0.00258,-0.00176,0.00364,10.00923,9.53419,0.01173,0.0048
2025-03-22 19:53:01.977194,-6.64541,0.28353,7.45175,-5.44345,2.06215,7.57729,0.0053,0.01033,0.00293,0.00283,-0.00153,0.00336,9.98852,9.55505,0.01197,0.00465
2025-03-22 19:53:01.987254,-6.70728,0.24525,7.36958,-5.43344,2.08665,7.64612,0.00495,0.01092,0.00256,0.00305,-0.00133,0.00303,9.96787,9.60935,0.01226,0.0045
2025-03-22 19:53:01.997330,-6.75916,0.223,7.27584,-5.42376,2.12156,7.71841,0.00448,0.01131,0.00224,0.00328,-0.0012,0.0027,9.93347,9.66913,0.01237,0.00441
2025-03-22 19:53:02.007412,-6.84398,0.2162,7.1195,-5.43516,2.1885,7.78725,0.00403,0.01149,0.00194,0.00353,-0.00117,0.00239,9.87796,9.74535,0.01233,0.00442
2025-03-22 19:53:02.017473,-6.93265,0.23063,6.97791,-5.42945,2.26836,7.83611,0.0035,0.01146,0.00163,0.00374,-0.00126,0.00209,9.83901,9.79944,0.01209,0.00447
2025-03-22 19:53:02.027573,-7.01197,0.22375,6.84933,-5.34711,2.36887,7.86179,0.00289,0.01123,0.00129,0.00393,-0.00143,0.00179,9.80465,9.79851,0.01167,0.00455
2025-03-22 19:53:02.037651,-7.10102,0.1845,6.7491,-5.2451,2.47894,7.88042,0.00231,0.01083,0.00096,0.00411,-0.00155,0.00154,9.79841,9.78556,0.01112,0.00465
2025-03-22 19:53:02.047714,-7.17107,0.09328,6.70025,-5.17355,2.5962,7.897,0.00184,0.0103,0.0007,0.00431,-0.00159,0.00138,9.8146,9.79125,0.01049,0.0048
2025-03-22 19:53:02.057779,-7.21538,0.02845,6.68296,-5.12851,2.68402,7.90643,0.00156,0.00974,0.00059,0.00453,-0.00157,0.00132,9.83486,9.79884,0.00988,0.00497
2025-03-22 19:53:02.067860,-7.25131,-0.03682,6.68228,-5.10947,2.74733,7.90249,0.00137,0.00924,0.00059,0.00475,-0.00155,0.00134,9.86082,9.80326,0.00936,0.00517
2025-03-22 19:53:02.077923,-7.26306,-0.07779,6.6937,-5.10859,2.77645,7.91155,0.00124,0.00885,0.00071,0.00493,-0.00153,0.00143,9.87743,9.8183,0.00896,0.00536
2025-03-22 19:53:02.087987,-7.28993,-0.08042,6.69087,-5.13852,2.76649,7.93698,0.00116,0.00858,0.0009,0.00507,-0.00151,0.00157,9.89532,9.85157,0.0087,0.00552
2025-03-22 19:53:02.098148,-7.30975,-0.05094,6.68717,-5.18567,2.71855,7.95995,0.00109,0.00843,0.00107,0.00523,-0.00152,0.00172,9.90723,9.88142,0.00857,0.00571
2025-03-22 19:53:02.108207,-7.32991,-0.02304,6.66818,-5.2332,2.63522,7.94627,0.00105,0.00832,0.00118,0.00544,-0.00159,0.00185,9.90922,9.87289,0.00847,0.00596
2025-03-22 19:53:02.118275,-7.35203,0.03421,6.64079,-5.29899,2.53506,7.8865,0.00103,0.00829,0.00121,0.00561,-0.00168,0.00169,9.90725,9.83375,0.00844,0.0061
2025-03-22 19:53:02.128348,-7.38216,0.09269,6.60811,-5.37291,2.43124,7.71092,0.00097,0.0083,0.0011,0.00559,-0.00168,0.00141,9.90818,9.70759,0.00843,0.006
2025-03-22 19:53:02.138412,-7.39622,0.16005,6.5944,-5.48732,2.31324,7.48933,0.00083,0.00849,0.00097,0.00536,-0.00158,0.0011,9.91039,9.56827,0.00859,0.0057
2025-03-22 19:53:02.148475,-7.41345,0.16298,6.58487,-5.65494,2.18415,7.23406,0.0006,0.00875,0.00086,0.00494,-0.00136,0.00077,9.91697,9.43825,0.00881,0.00518
2025-03-22 19:53:02.158559,-7.43536,0.15407,6.58012,-5.85699,1.99426,6.93915,0.00037,0.00908,0.00081,0.00431,-0.00108,0.00041,9.93007,9.29695,0.00912,0.00446
2025-03-22 19:53:02.168653,-7.44357,0.16872,6.57393,-6.07104,1.772,6.54267,0.00017,0.00948,0.00081,0.0035,-0.00073,8e-05,9.93236,9.09967,0.00952,0.00358
2025-03-22 19:53:02.178716,-7.46664,0.19695,6.54959,-6.19681,1.51092,6.0209,-4e-05,0.00997,0.00082,0.00257,-0.00014,-0.0002,9.93411,8.77124,0.01,0.00258
2025-03-22 19:53:02.188782,-7.5028,0.20542,6.5105,-6.37783,1.29823,5.4422,-0.00025,0.0105,0.00083,0.00147,0.001,-0.00045,9.93583,8.48408,0.01054,0.00183
2025-03-22 19:53:02.198849,-7.54274,0.19424,6.45985,-6.74661,1.07567,4.8596,-0.0004,0.01103,0.00083,-0.0,0.00267,-0.00084,9.93279,8.38388,0.01107,0.0028
2025-03-22 19:53:02.208914,-7.59503,0.13338,6.39946,-6.92893,0.83111,4.23775,-0.00047,0.01154,0.00085,-0.00198,0.00491,-0.00214,9.93254,8.16452,0.01158,0.00571
2025-03-22 19:53:02.218978,-7.6438,0.09809,6.34278,-6.91878,0.72686,4.13198,-0.00044,0.01204,0.00093,-0.00438,0.00773,-0.0031,9.93318,8.09142,0.01208,0.00941
2025-03-22 19:53:02.229032,-7.67803,0.02846,6.30557,-6.11528,1.05215,4.74869,-0.00037,0.01258,0.00108,-0.00741,0.01095,-0.00441,9.93545,7.81369,0.01263,0.01394
2025-03-22 19:53:02.239096,-7.6968,-0.03944,6.30045,-4.39021,1.88595,6.14655,-0.00026,0.01318,0.00132,-0.01095,0.01515,-0.00696,9.94676,7.7853,0.01325,0.01995
2025-03-22 19:53:02.249162,-7.71086,-0.14091,6.32842,-3.89765,2.39387,7.72378,-0.00013,0.01393,0.00169,-0.01428,0.0196,-0.01296,9.97628,8.97658,0.01403,0.0275
2025-03-22 19:53:02.259230,-7.7202,-0.27974,6.37352,-5.52722,1.46572,8.6154,6e-05,0.01494,0.00223,-0.01694,0.02316,-0.01777,10.01506,10.34039,0.01511,0.03375
2025-03-22 19:53:02.269295,-7.72001,-0.4078,6.40147,-6.94357,0.13409,8.49384,0.00027,0.0163,0.00301,-0.01754,0.02394,-0.02184,10.03711,10.97162,0.01658,0.03685
2025-03-22 19:53:02.279359,-7.73397,-0.47795,6.42168,-7.29444,-0.63785,7.98598,0.00035,0.01798,0.00403,-0.01651,0.0235,-0.0229,10.06383,10.83474,0.01843,0.03673
2025-03-22 19:53:02.289430,-7.71619,-0.50487,6.43688,-10.68245,1.20178,9.00988,0.00028,0.02071,0.00558,-0.014,0.01872,-0.02158,10.06121,14.02629,0.02145,0.03181
2025-03-22 19:53:02.299493,-7.7247,-0.4551,6.42967,-10.64734,0.89275,8.735,0.00028,0.02369,0.00706,-0.01386,0.01443,-0.01989,10.06075,13.80084,0.02472,0.02821
2025-03-22 19:53:02.309558,-7.73916,-0.3928,6.41767,-9.79085,0.53019,8.56942,0.00049,0.02678,0.00844,-0.01319,0.01026,-0.01814,10.06158,13.02217,0.02808,0.02466
2025-03-22 19:53:02.319635,-7.78016,-0.25513,6.33629,-9.21286,1.16306,8.28955,0.00104,0.02997,0.00974,-0.0117,0.00674,-0.01646,10.03716,12.44774,0.03153,0.02129
2025-03-22 19:53:02.329700,-7.83857,-0.145,6.20993,-8.78947,1.53368,7.91515,0.00174,0.03329,0.01091,-0.01096,0.00386,-0.01516,10.00137,11.92714,0.03508,0.0191
2025-03-22 19:53:02.339763,-7.92836,-0.07868,6.03634,-8.37371,1.33462,7.7123,0.0025,0.0367,0.01192,-0.01074,0.0013,-0.01406,9.96506,11.4621,0.03867,0.01774
2025-03-22 19:53:02.349842,-8.02724,-0.02944,5.84985,-8.03847,1.06435,7.63257,0.00325,0.04018,0.01285,-0.0103,-0.00088,-0.01297,9.93268,11.1358,0.04231,0.01659
2025-03-22 19:53:02.359905,-8.16137,-0.03839,5.6461,-7.72434,0.76701,7.6736,0.00394,0.04372,0.01377,-0.00958,-0.00247,-0.0117,9.92411,10.91503,0.04601,0.01532
2025-03-22 19:53:02.369968,-8.34453,-0.0611,5.43094,-7.36463,0.33389,7.75044,0.00462,0.04724,0.01469,-0.00862,-0.00336,-0.01012,9.95641,10.69666,0.04969,0.01371
2025-03-22 19:53:02.380043,-8.59754,-0.08645,5.19014,-6.99384,-0.06286,7.80977,0.00529,0.05056,0.01559,-0.00722,-0.00361,-0.00829,10.04304,10.48381,0.05317,0.01157
2025-03-22 19:53:02.390104,-8.96601,-0.05432,4.93935,-6.60078,-0.30273,7.90341,0.00586,0.05349,0.01642,-0.00532,-0.00334,-0.00637,10.23667,10.30174,0.05626,0.00895
2025-03-22 19:53:02.400168,-9.44982,0.05943,4.69732,-6.33562,-0.37666,7.9642,0.00624,0.0558,0.0171,-0.00308,-0.00278,-0.00445,10.55308,10.18383,0.05869,0.00608
2025-03-22 19:53:02.410243,-10.13549,0.2708,4.45273,-6.33621,-0.3164,7.91186,0.00639,0.05723,0.01748,-0.00071,-0.00209,-0.00265,11.07377,10.14126,0.06018,0.00345
2025-03-22 19:53:02.420316,-10.9525,0.53153,4.13742,-6.49701,-0.16148,7.79773,0.00612,0.05749,0.01745,0.00149,-0.00134,-0.00087,11.71998,10.15095,0.06039,0.00218
2025-03-22 19:53:02.430419,-11.81572,0.85282,3.61957,-6.70389,0.1972,7.70378,0.00522,0.05638,0.01695,0.00329,-0.00071,0.00078,12.38708,10.21417,0.0591,0.00345
2025-03-22 19:53:02.440504,-12.77166,0.31329,3.56756,-6.95434,0.80454,7.52622,0.00256,0.05171,0.01484,0.00366,-0.00085,0.00124,13.26427,10.27882,0.05386,0.00396
2025-03-22 19:53:02.450595,-12.81713,0.8608,3.77241,-7.20183,1.32008,7.38417,0.00038,0.04653,0.01434,0.00318,-0.0013,0.00108,13.38846,10.39879,0.04869,0.0036
2025-03-22 19:53:02.460658,-12.12657,0.87241,4.13035,-7.27038,1.51357,7.32245,-0.00227,0.04145,0.01554,0.00223,-0.00191,0.00057,12.84035,10.42917,0.04433,0.00299
2025-03-22 19:53:02.470957,-11.96319,1.4878,5.23744,-7.25726,1.59539,7.29892,-0.00547,0.03581,0.01658,0.00103,-0.00254,-6e-05,13.14391,10.41572,0.03984,0.00274
2025-03-22 19:53:02.481024,-11.54678,1.17109,6.31071,-7.1501,1.55435,7.33967,-0.01006,0.02863,0.01731,-0.00024,-0.00314,-0.00069,13.21078,10.36391,0.03494,0.00322
2025-03-22 19:53:02.491088,-10.52261,0.50521,7.07027,-7.02273,1.36815,7.41319,-0.01243,0.02012,0.0184,-0.00136,-0.00363,-0.00126,12.68737,10.30272,0.02996,0.00408
2025-03-22 19:53:02.501152,-9.84038,0.76668,7.48792,-6.82704,1.028,7.5359,-0.01334,0.01147,0.01872,-0.00212,-0.00387,-0.00162,12.3891,10.22033,0.02569,0.0047
2025-03-22 19:53:02.511220,-8.56646,0.54563,7.21833,-6.65541,0.70348,7.6489,-0.01446,0.00328,0.01826,-0.00232,-0.00373,-0.0017,11.21545,10.16342,0.02352,0.00471
2025-03-22 19:53:02.521283,-7.49158,0.24819,6.84569,-6.50734,0.52162,7.71633,-0.01533,-0.00275,0.01779,-0.00201,-0.00328,-0.00153,10.1513,10.10739,0.02364,0.00414
2025-03-22 19:53:02.531345,-6.98987,0.02698,6.63588,-6.33504,0.46946,7.73414,-0.01527,-0.00676,0.01757,-0.00136,-0.00266,-0.00117,9.63815,10.0085,0.02424,0.00321
2025-03-22 19:53:02.541414,-6.86392,-0.1093,6.62116,-6.16203,0.47535,7.75222,-0.01482,-0.00978,0.0175,-0.00049,-0.00196,-0.00065,9.53756,9.91431,0.02493,0.00212
2025-03-22 19:53:02.551477,-6.8828,-0.22503,6.63954,-6.17174,0.52959,7.72337,-0.01448,-0.01278,0.01708,0.00048,-0.00129,-0.00011,9.56593,9.90057,0.02578,0.00138
