Timestamp,LT_ax (m/s²),LT_ay (m/s²),LT_az (m/s²),LS_ax (m/s²),LS_ay (m/s²),LS_az (m/s²),RS_ax (m/s²),RS_ay (m/s²),RS_az (m/s²),RT_ax (m/s²),RT_ay (m/s²),RT_az (m/s²),LT_gx (rad/s),LT_gy (rad/s),LT_gz (rad/s),LS_gx (rad/s),LS_gy (rad/s),LS_gz (rad/s),RS_gx (rad/s),RS_gy (rad/s),RS_gz (rad/s),RT_gx (rad/s),RT_gy (rad/s),RT_gz (rad/s),LT_a_res (m/s²),LS_a_res (m/s²),RS_a_res (m/s²),RT_a_res (m/s²),LT_g_res (rad/s),LS_g_res (rad/s),RS_g_res (rad/s),RT_g_res (rad/s)
2025-03-17 13:36:04.608945,-9.27808,-2.63055,-1.27206,-10.13623,2.36447,-0.41794,-8.18381,3.50438,-2.29894,-3.87019,7.42358,-0.18717,-0.01095,-0.00341,0.00756,-0.00644,-0.00941,0.0139,-0.01678,-0.00111,-0.01398,-0.00071,0.00514,-0.00544,9.72732,10.41674,9.19459,8.37394,0.01374,0.01798,0.02187,0.00752
2025-03-17 13:36:04.620801,-9.32691,-2.6981,-1.27583,-10.26157,2.42493,-0.70883,-9.35861,5.31908,-2.35337,-4.85607,7.64997,0.33481,-0.01136,-0.00401,0.00758,-0.0071,-0.00989,0.01456,-0.01257,-0.00208,-0.0119,0.0004,0.00388,-0.0065,9.79279,10.568,11.01883,9.06728,0.01423,0.01898,0.01743,0.00758
2025-03-17 13:36:04.632551,-9.37866,-2.91246,-1.33461,-10.60543,2.3819,-1.01979,-11.38743,5.80557,-0.81023,-5.91062,9.21557,0.81533,-0.01183,-0.00457,0.00752,-0.00772,-0.01033,0.01529,-0.00467,-0.00392,-0.0094,0.00416,-8e-05,-0.00622,9.91075,10.91735,12.8076,10.97848,0.01474,0.02,0.0112,0.00748
2025-03-17 13:36:04.644976,-9.64498,-3.28422,-1.61085,-10.98795,2.19481,-1.26161,-13.04518,5.51305,0.49989,-6.07063,12.9877,0.27635,-0.01202,-0.00494,0.00697,-0.00813,-0.01074,0.01606,-0.00172,-0.00394,-0.01156,0.00754,-0.00289,-0.00514,10.31536,11.27581,14.17111,14.33908,0.01475,0.02096,0.01233,0.00957
2025-03-17 13:36:04.656706,-9.9985,-3.52325,-1.79118,-11.33202,2.02863,-1.33447,-13.19459,5.94687,0.63704,-6.25583,14.71806,-0.22231,-0.01167,-0.00519,0.00615,-0.0082,-0.01107,0.01688,-0.00484,-0.00301,-0.0143,0.00853,-0.0031,-0.00346,10.75135,11.58925,14.48683,15.99394,0.01418,0.02179,0.01539,0.00971
2025-03-17 13:36:04.668894,-10.33419,-3.53477,-1.92012,-11.40077,2.22255,-1.07691,-12.66183,5.56962,0.72666,-6.61024,14.45058,-0.53151,-0.01067,-0.00533,0.00513,-0.00798,-0.01121,0.01773,-0.01023,-0.00202,-0.0167,0.00781,-0.0023,-0.00183,11.0895,11.66521,13.85174,15.89959,0.01298,0.02244,0.01969,0.00834
2025-03-17 13:36:04.680746,-10.70516,-3.44014,-2.00389,-11.33254,2.54877,-0.75266,-11.92672,4.52868,0.20637,-6.94451,12.88704,-0.28882,-0.00914,-0.00533,0.00405,-0.00763,-0.01124,0.0183,-0.0146,-0.00077,-0.01873,0.00716,-0.00252,-0.00071,11.4215,11.63998,12.75924,14.64191,0.01133,0.02279,0.02376,0.00762
2025-03-17 13:36:04.692434,-11.03544,-3.03207,-2.28076,-11.07983,3.04735,-0.25062,-10.95912,3.08264,-0.95498,-6.45411,10.12969,-0.36242,-0.00663,-0.00525,0.00322,-0.00756,-0.01121,0.01848,-0.01476,0.00064,-0.02038,0.00698,-0.0031,-1e-05,11.66946,11.49399,11.4244,12.01655,0.00905,0.0229,0.02517,0.00764
2025-03-17 13:36:04.704678,-11.10895,-2.53334,-2.53695,-10.64987,3.49096,0.25797,-10.35781,1.63293,-1.93958,-5.95507,7.82427,-0.8233,-0.00418,-0.00505,0.00292,-0.00755,-0.01117,0.0181,-0.01297,0.00122,-0.02131,0.00834,-0.00426,0.00016,11.67316,11.2104,10.66361,9.86711,0.00718,0.02257,0.02498,0.00937
2025-03-17 13:36:04.718131,-11.01725,-1.91229,-2.73856,-10.18195,3.71209,0.56506,-10.04018,0.45115,-2.3712,-5.73411,6.2063,-1.45473,-0.00215,-0.00476,0.00307,-0.0068,-0.01104,0.01688,-0.00876,8e-05,-0.02066,0.01142,-0.00598,-0.0007,11.51244,10.85224,10.32625,8.57405,0.00606,0.02129,0.02244,0.01291
2025-03-17 13:36:04.730334,-10.7996,-1.15895,-2.62466,-9.77794,3.9591,0.76575,-10.13161,0.35614,-1.99363,-6.04117,6.06574,-1.72275,-0.00054,-0.00436,0.00357,-0.00607,-0.01073,0.01564,-0.0015,-0.00112,-0.0196,0.01411,-0.00746,-0.00162,11.17423,10.57681,10.33203,8.73251,0.00566,0.01991,0.01969,0.01604
2025-03-17 13:36:04.742757,-10.53408,-0.59216,-2.40745,-9.38439,4.13877,0.84757,-10.26888,0.71945,-1.42597,-6.39736,6.67616,-1.81537,0.00034,-0.00412,0.00399,-0.00571,-0.01029,0.01456,0.0045,-0.00217,-0.01832,0.01617,-0.00864,-0.00233,10.82189,10.29148,10.39235,9.423,0.00575,0.01872,0.01899,0.01848
2025-03-17 13:36:04.754558,-10.21135,-0.13467,-2.1571,-8.93339,4.08557,0.90131,-10.26838,1.22449,-0.8211,-6.62178,7.69164,-1.76791,0.00077,-0.00398,0.0042,-0.00583,-0.00971,0.01365,0.0079,-0.00285,-0.01711,0.01678,-0.00932,-0.0028,10.43757,9.86457,10.37368,10.30217,0.00584,0.01774,0.01906,0.0194
2025-03-17 13:36:04.767304,-10.05845,0.43998,-1.92046,-8.64749,4.12006,1.10055,-10.22683,1.81995,-0.53819,-6.32179,8.52196,-1.63207,0.00133,-0.00374,0.004,-0.00601,-0.0092,0.01278,0.00903,-0.00287,-0.01654,0.01647,-0.00964,-0.00317,10.24959,9.64185,10.40144,10.73557,0.00564,0.01685,0.01906,0.01935
2025-03-17 13:36:04.779123,-10.02228,0.94014,-1.78666,-8.35393,4.38407,1.42385,-10.18019,2.27742,-0.49971,-6.03251,8.92014,-1.52986,0.00174,-0.00353,0.00369,-0.0067,-0.0088,0.01195,0.00865,-0.00256,-0.01648,0.01556,-0.00977,-0.00342,10.22361,9.54126,10.44378,10.87661,0.00539,0.01628,0.01879,0.01869
2025-03-17 13:36:04.790983,-10.02971,1.36348,-1.8038,-8.03892,4.87356,1.94546,-10.05291,2.53093,-0.65652,-5.88435,8.76611,-1.42393,0.00131,-0.00355,0.00337,-0.00814,-0.00846,0.01066,0.0076,-0.00214,-0.01667,0.01448,-0.00985,-0.00352,10.28143,9.60003,10.38738,10.65354,0.00507,0.01586,0.01845,0.01786
2025-03-17 13:36:04.803222,-9.9744,1.66722,-2.00129,-7.74527,5.45657,2.35366,-9.75248,2.10083,-0.98224,-5.7809,8.26816,-1.4148,0.00014,-0.00393,0.00338,-0.00973,-0.00819,0.00932,0.00774,-0.00195,-0.01669,0.01305,-0.00949,-0.0036,10.3089,9.76233,10.02443,10.18739,0.00519,0.01577,0.0185,0.01653
2025-03-17 13:36:04.815176,-9.79375,1.61038,-2.20809,-7.48475,5.76793,2.69026,-9.52625,1.63066,-1.3694,-5.58448,7.69249,-1.63625,-0.00093,-0.00415,0.0037,-0.01125,-0.00797,0.008,0.00842,-0.00185,-0.01651,0.01212,-0.00949,-0.00378,10.16792,9.82487,9.76134,9.64563,0.00564,0.01594,0.01863,0.01585
2025-03-17 13:36:04.828128,-9.64111,1.51921,-2.35415,-7.30361,5.83732,2.94926,-9.36632,1.42823,-1.6229,-5.46228,7.30327,-1.93161,-0.00143,-0.0041,0.00426,-0.01237,-0.00772,0.00693,0.00922,-0.00179,-0.01582,0.01139,-0.00945,-0.00407,10.03997,9.80383,9.61257,9.32231,0.00608,0.01614,0.0184,0.01535
2025-03-17 13:36:04.840134,-9.54603,1.43671,-2.42338,-7.32166,5.78802,3.01432,-9.44776,1.35579,-1.74195,-5.42578,7.18714,-2.19996,-0.00147,-0.00379,0.0049,-0.01194,-0.00715,0.00632,0.00986,-0.00166,-0.01508,0.01067,-0.00892,-0.00443,9.95307,9.80785,9.7022,9.27005,0.00637,0.01528,0.01809,0.0146
2025-03-17 13:36:04.852527,-9.47882,1.25321,-2.40291,-7.40644,5.7012,3.02091,-9.61077,1.47466,-1.82714,-5.58513,7.40268,-2.44001,-0.00113,-0.00331,0.00558,-0.01107,-0.00662,0.00593,0.01005,-0.00143,-0.0145,0.00983,-0.00793,-0.00471,9.85863,9.82267,9.89343,9.5889,0.00659,0.0142,0.0177,0.01348
2025-03-17 13:36:04.864818,-9.41452,1.05832,-2.39252,-7.49747,5.47095,3.00895,-9.68734,1.59297,-1.82805,-5.74994,7.60764,-2.55859,-0.00069,-0.00289,0.00605,-0.01038,-0.00617,0.00567,0.00974,-0.00146,-0.01388,0.00891,-0.00686,-0.00488,9.77125,9.7569,9.98618,9.87342,0.00674,0.01334,0.01702,0.01226
2025-03-17 13:36:04.878249,-9.34298,0.92012,-2.37559,-7.45664,5.09628,2.61414,-9.69141,1.5608,-2.04557,-5.82173,7.64121,-2.53405,-0.00019,-0.00242,0.00605,-0.00825,-0.00594,0.00523,0.0089,-0.00141,-0.0134,0.0082,-0.00606,-0.00485,9.68408,9.40251,10.02716,9.93489,0.00652,0.01143,0.01615,0.01129
2025-03-17 13:36:04.890729,-9.29676,0.90694,-2.27016,-7.46538,4.93031,2.43564,-9.66738,1.50993,-2.30573,-5.83226,7.54962,-2.51992,0.00069,-0.00187,0.00582,-0.00707,-0.00591,0.00468,0.00776,-0.00128,-0.013,0.00771,-0.00559,-0.0048,9.6128,9.27212,10.05259,9.86722,0.00615,0.01034,0.01519,0.01066
2025-03-17 13:36:04.902561,-9.23179,0.87487,-2.13031,-7.50969,4.98441,2.36127,-9.56585,1.58218,-2.33416,-5.76435,7.41964,-2.51245,0.00134,-0.00138,0.0054,-0.00669,-0.0061,0.00412,0.00734,-0.00141,-0.01236,0.00739,-0.00532,-0.00474,9.5147,9.31748,9.97282,9.7258,0.00573,0.00995,0.01444,0.01027
2025-03-17 13:36:04.914539,-9.15205,0.82791,-1.98014,-7.53772,5.10043,2.32834,-9.51908,1.68282,-2.38226,-5.59182,7.36016,-2.53303,0.00142,-0.0011,0.0049,-0.00612,-0.00628,0.00368,0.00694,-0.00156,-0.01177,0.00729,-0.00515,-0.00463,9.40034,9.39429,9.9559,9.58419,0.00522,0.00951,0.01375,0.01006
2025-03-17 13:36:04.926901,-9.17727,0.8461,-1.86024,-7.43309,5.15998,2.37354,-9.44913,1.84013,-2.34082,-5.41025,7.40015,-2.62104,0.00125,-0.001,0.0043,-0.00559,-0.00637,0.00343,0.00648,-0.00175,-0.01127,0.00716,-0.00457,-0.00439,9.40206,9.35467,9.90715,9.5343,0.00459,0.00914,0.01312,0.00956
2025-03-17 13:36:04.939378,-9.24004,0.93004,-1.76792,-7.2977,5.17532,2.3427,-9.39101,1.8083,-2.27298,-5.35496,7.38166,-2.71897,0.0012,-0.001,0.00379,-0.00485,-0.00628,0.00335,0.0053,-0.00174,-0.01093,0.00661,-0.00374,-0.0041,9.45351,9.24817,9.82993,9.51616,0.0041,0.00861,0.01227,0.00863
2025-03-17 13:36:04.951800,-9.31467,1.05199,-1.69381,-7.22312,5.17683,2.37618,-9.38064,1.5177,-2.24191,-5.39089,7.35896,-2.79348,0.00132,-0.0011,0.00339,-0.00401,-0.00605,0.00326,0.00361,-0.00165,-0.01067,0.00572,-0.00254,-0.00383,9.52569,9.19887,9.7635,9.54041,0.0038,0.00796,0.01138,0.00734
2025-03-17 13:36:04.963719,-9.39207,1.15601,-1.68095,-7.26349,5.32854,2.46756,-9.48936,1.06222,-2.14958,-5.48543,7.34296,-2.78394,0.00176,-0.00122,0.00307,-0.00353,-0.00562,0.00311,0.00157,-0.00154,-0.01053,0.00458,-0.00113,-0.00366,9.61108,9.34026,9.78759,9.57911,0.00374,0.00733,0.01076,0.00597
2025-03-17 13:36:04.976219,-9.43438,1.22199,-1.68718,-7.30774,5.42766,2.56029,-9.52154,0.79953,-2.04006,-5.7379,7.33471,-2.66838,0.00191,-0.00138,0.0028,-0.00313,-0.00513,0.00291,0.0002,-0.00172,-0.01021,0.00355,3e-05,-0.00361,9.66164,9.45609,9.77041,9.68719,0.00366,0.00668,0.01036,0.00506
2025-03-17 13:36:04.988560,-9.42228,1.29129,-1.70603,-7.28978,5.40741,2.52273,-9.59562,0.60157,-1.86583,-5.9504,7.37764,-2.4965,0.00178,-0.00156,0.00256,-0.00262,-0.00474,0.00276,-0.0005,-0.00192,-0.0098,0.00276,0.00086,-0.00365,9.66216,9.42046,9.79383,9.8015,0.00349,0.00608,0.01,0.00466
2025-03-17 13:36:05.000419,-9.40781,1.39244,-1.75366,-7.19119,5.43285,2.5994,-9.63263,0.51596,-1.6391,-6.10891,7.42682,-2.34751,0.00149,-0.00154,0.00229,-0.00232,-0.00448,0.00238,-0.00102,-0.00209,-0.00943,0.00213,0.00129,-0.00379,9.67063,9.38008,9.7847,9.89885,0.00314,0.00558,0.00971,0.00453
2025-03-17 13:36:05.013305,-9.3917,1.46306,-1.84919,-7.11183,5.5324,2.75501,-9.65673,0.49603,-1.39934,-6.15222,7.43003,-2.17663,0.00122,-0.00146,0.00207,-0.002,-0.00417,0.0019,-0.00151,-0.00208,-0.00906,0.00161,0.00161,-0.00388,9.68319,9.42208,9.77019,9.88903,0.00281,0.005,0.00942,0.0045
2025-03-17 13:36:05.025090,-9.36564,1.4461,-1.91987,-7.09956,5.57256,2.87807,-9.62887,0.43751,-1.24222,-6.1981,7.39049,-2.00069,0.00093,-0.0014,0.00191,-0.00159,-0.00385,0.00141,-0.00216,-0.00206,-0.00875,0.00113,0.00184,-0.0039,9.66914,9.47314,9.71852,9.85081,0.00254,0.0044,0.00925,0.00446
2025-03-17 13:36:05.038663,-9.36179,1.30476,-1.86252,-7.1498,5.56999,3.09257,-9.6298,0.23754,-1.13615,-6.2262,7.35382,-1.8518,0.00079,-0.00127,0.00195,-0.00077,-0.00346,0.00092,-0.00294,-0.00204,-0.00839,0.0008,0.00178,-0.00388,9.63403,9.57645,9.6995,9.8119,0.00246,0.00366,0.00912,0.00434
2025-03-17 13:36:05.050801,-9.4068,1.22901,-1.78935,-7.24646,5.47271,3.24957,-9.69204,-0.14329,-0.97712,-6.34966,7.32928,-1.73867,0.00088,-0.00104,0.00205,0.00021,-0.00301,0.00054,-0.00231,-0.00216,-0.00797,0.00063,0.00148,-0.00387,9.65402,9.64476,9.74222,9.85188,0.00246,0.00307,0.00857,0.00419
2025-03-17 13:36:05.063425,-9.46913,1.16794,-1.74255,-7.36973,5.30849,3.26007,-9.74374,-0.43335,-0.91832,-6.46373,7.32975,-1.63715,0.00123,-0.00077,0.0022,0.0015,-0.00253,0.0003,-0.001,-0.00235,-0.00757,0.00065,0.00095,-0.00389,9.69871,9.64992,9.79651,9.90885,0.00264,0.00296,0.00799,0.00406
2025-03-17 13:36:05.075701,-9.5288,1.07289,-1.69721,-7.47959,5.12185,3.25125,-9.73964,-0.54577,-0.89163,-6.56217,7.32031,-1.50713,0.00185,-0.00045,0.00245,0.0034,-0.00194,0.00012,0.00057,-0.00256,-0.00711,0.00083,0.00025,-0.00393,9.73805,9.63059,9.79558,9.94588,0.0031,0.00392,0.00758,0.00402
2025-03-17 13:36:05.087532,-9.60741,0.96192,-1.62074,-7.66894,5.12807,3.28989,-9.7409,-0.54309,-1.02365,-6.58087,7.32831,-1.506,0.00241,-0.00013,0.00268,0.00465,-0.00157,-0.0001,0.00216,-0.00265,-0.00669,0.00131,-0.00083,-0.00404,9.79053,9.79455,9.80958,9.96394,0.00361,0.00491,0.00751,0.00433
2025-03-17 13:36:05.099300,-9.67101,0.8552,-1.57248,-7.83741,5.1486,3.22486,-9.75795,-0.46534,-1.14435,-6.55921,7.345,-1.58502,0.00284,0.00015,0.00291,0.00538,-0.00132,-0.00032,0.00354,-0.00268,-0.00634,0.00202,-0.00205,-0.00416,9.83527,9.91629,9.83584,9.97419,0.00407,0.00555,0.00774,0.00506
2025-03-17 13:36:05.111612,-9.70874,0.71718,-1.51976,-7.97577,5.18081,3.16134,-9.74526,-0.30551,-1.25813,-6.50791,7.35022,-1.6669,0.00311,0.00038,0.00315,0.00554,-0.00125,-0.00059,0.00486,-0.00267,-0.00599,0.00273,-0.00321,-0.00424,9.8531,10.02236,9.83089,9.95777,0.00444,0.00571,0.00816,0.00598
2025-03-17 13:36:05.123331,-9.72599,0.51704,-1.43858,-8.08478,5.08024,3.09282,-9.73918,-0.14319,-1.38864,-6.41638,7.35727,-1.76949,0.00315,0.00049,0.00348,0.005,-0.00128,-0.00086,0.00616,-0.00261,-0.00555,0.00351,-0.00429,-0.00423,9.84539,10.03683,9.83872,9.92121,0.00472,0.00523,0.00869,0.00697
2025-03-17 13:36:05.136050,-9.74817,0.30476,-1.32937,-8.27728,4.96079,3.05595,-9.69412,0.05677,-1.43418,-6.30965,7.31959,-1.97264,0.00334,0.0006,0.00379,0.00429,-0.00138,-0.0011,0.00715,-0.0026,-0.00512,0.0041,-0.00517,-0.00422,9.84312,10.12233,9.7998,9.86303,0.00509,0.00464,0.00917,0.00783
2025-03-17 13:36:05.147922,-9.78602,0.08971,-1.21759,-8.44467,4.80396,2.89796,-9.64323,0.14591,-1.568,-6.21303,7.3141,-2.20503,0.00365,0.0007,0.00404,0.00369,-0.00145,-0.00125,0.0077,-0.00255,-0.00467,0.00453,-0.00577,-0.00422,9.86188,10.13847,9.77097,9.84682,0.00549,0.00416,0.00936,0.00846
2025-03-17 13:36:05.159626,-9.81701,-0.11775,-1.12291,-8.575,4.63089,2.73616,-9.65469,0.21244,-1.66214,-6.13525,7.35038,-2.40076,0.00402,0.00075,0.00422,0.00315,-0.00151,-0.0013,0.0075,-0.00244,-0.00417,0.00494,-0.00626,-0.00429,9.88172,10.12237,9.79902,9.87082,0.00588,0.00373,0.00892,0.00906
2025-03-17 13:36:05.171911,-9.82362,-0.30142,-1.03496,-8.73406,4.44026,2.50191,-9.63131,0.26328,-1.75061,-6.07326,7.45239,-2.55375,0.00424,0.00061,0.00428,0.00283,-0.00152,-0.00128,0.00723,-0.00237,-0.00362,0.00486,-0.00615,-0.00458,9.88259,10.11233,9.79265,9.94707,0.00606,0.00346,0.00843,0.00908
2025-03-17 13:36:05.183629,-9.81263,-0.46366,-0.94856,-8.89194,4.26408,2.25804,-9.64945,0.26231,-1.85106,-6.01889,7.58209,-2.63785,0.00437,0.00039,0.00422,0.00229,-0.00161,-0.00118,0.00688,-0.00226,-0.00309,0.00471,-0.00589,-0.00494,9.86927,10.1167,9.82889,10.03361,0.00609,0.00304,0.00787,0.00902
2025-03-17 13:36:05.197135,-9.78518,-0.61667,-0.85097,-9.01273,4.08628,1.99785,-9.61444,0.49363,-1.75243,-6.06728,7.58751,-2.6324,0.00443,8e-05,0.00385,0.00145,-0.00181,-0.00096,0.00664,-0.00201,-0.00234,0.00431,-0.00545,-0.00534,9.84145,10.09546,9.7853,10.06537,0.00587,0.00251,0.00732,0.00876
2025-03-17 13:36:05.209296,-9.75222,-0.75344,-0.75903,-9.11559,3.9694,1.77033,-9.64864,0.51383,-1.70822,-6.11819,7.62127,-2.56725,0.00426,-0.00043,0.00334,0.00022,-0.00214,-0.00053,0.00664,-0.00184,-0.00155,0.00372,-0.00502,-0.00584,9.81069,10.09872,9.81215,10.10479,0.00543,0.00222,0.00706,0.00855
2025-03-17 13:36:05.221174,-9.73637,-0.83246,-0.679,-9.22539,3.90102,1.60027,-9.73056,0.42279,-1.63338,-6.185,7.62603,-2.54385,0.004,-0.00096,0.00269,-0.00074,-0.00236,-1e-05,0.00652,-0.00169,-0.00089,0.00323,-0.00488,-0.0063,9.79545,10.14331,9.87575,10.14306,0.00492,0.00247,0.00679,0.0086
2025-03-17 13:36:05.233433,-9.73709,-0.89903,-0.59417,-9.3063,3.86666,1.51447,-9.72862,0.35618,-1.55628,-6.30784,7.56667,-2.4634,0.00363,-0.00151,0.00194,-0.00165,-0.00258,0.00057,0.00664,-0.00172,-0.00013,0.00248,-0.00461,-0.0067,9.79654,10.19078,9.85875,10.15439,0.00438,0.00312,0.00686,0.0085
2025-03-17 13:36:05.245423,-9.76088,-0.94295,-0.57009,-9.32053,3.84396,1.43459,-9.762,0.23374,-1.53168,-6.41377,7.47874,-2.33754,0.00287,-0.0022,0.0009,-0.0023,-0.00278,0.0012,0.00682,-0.00174,0.00058,0.00186,-0.00439,-0.00709,9.82288,10.18363,9.8842,10.12581,0.00373,0.0038,0.00706,0.00854
2025-03-17 13:36:05.257303,-9.79044,-0.95057,-0.56351,-9.38121,3.8167,1.40179,-9.79851,0.15756,-1.48784,-6.52914,7.34068,-2.27729,0.00214,-0.00288,-9e-05,-0.00245,-0.00283,0.00197,0.00713,-0.0018,0.0012,0.00143,-0.00429,-0.0076,9.85261,10.22445,9.91208,10.08471,0.00359,0.00423,0.00745,0.00884
2025-03-17 13:36:05.269579,-9.82222,-0.89996,-0.59773,-9.3216,3.80997,1.34085,-9.74421,0.01478,-1.54345,-6.55995,7.24363,-2.25541,0.00148,-0.00355,-0.00103,-0.00307,-0.00294,0.00266,0.00708,-0.00176,0.00187,0.00119,-0.00425,-0.00809,9.88146,10.15903,9.8657,10.02946,0.00398,0.00501,0.00753,0.00922
2025-03-17 13:36:05.281422,-9.8857,-0.75849,-0.6732,-9.14733,3.81918,1.21075,-9.74432,-0.0212,-1.62527,-6.51974,7.14637,-2.24245,0.00102,-0.00415,-0.00189,-0.00356,-0.0028,0.00315,0.00697,-0.00166,0.00232,0.00116,-0.00444,-0.00857,9.93758,9.98628,9.87895,9.93007,0.00467,0.00552,0.00753,0.00972
2025-03-17 13:36:05.293655,-9.97117,-0.57066,-0.7855,-9.15196,3.90384,1.53259,-9.69369,0.10532,-1.65603,-6.50385,7.03889,-2.19596,0.00025,-0.0048,-0.00267,-0.00602,-0.00318,0.003,0.00706,-0.0017,0.00277,0.00124,-0.00468,-0.00898,10.01833,10.06713,9.83469,9.832,0.0055,0.00744,0.00777,0.0102
2025-03-17 13:36:05.305470,-9.99313,-0.48429,-0.87079,-9.0992,4.20798,1.68669,-9.68691,0.24457,-1.72036,-6.45548,7.057,-2.2047,-0.00071,-0.00543,-0.00329,-0.00841,-0.00338,0.00282,0.00739,-0.00167,0.00326,0.00145,-0.00498,-0.00928,10.04268,10.166,9.84153,9.81505,0.00639,0.00949,0.00825,0.01063
2025-03-17 13:36:05.317317,-9.97289,-0.44916,-0.8804,-8.99908,4.47354,1.89611,-9.68461,0.34664,-1.72205,-6.40794,7.09373,-2.19447,-0.00169,-0.00603,-0.00377,-0.01045,-0.00352,0.00279,0.00771,-0.00172,0.00366,0.00164,-0.00514,-0.00947,10.02175,10.22699,9.84263,9.80808,0.00731,0.01137,0.00871,0.0109
2025-03-17 13:36:05.329602,-9.91913,-0.48472,-0.8242,-8.82734,4.58454,2.15099,-9.63682,0.40485,-1.72723,-6.32946,7.1516,-2.17934,-0.00261,-0.00654,-0.00409,-0.01164,-0.00339,0.00288,0.00792,-0.00174,0.00396,0.00166,-0.00516,-0.0095,9.96511,10.17677,9.79875,9.79576,0.00814,0.01246,0.00902,0.01094
2025-03-17 13:36:05.342451,-9.79501,-0.55742,-0.76417,-8.82132,4.78077,2.39126,-9.62132,0.45644,-1.71678,-6.28678,7.14142,-2.08374,-0.00327,-0.00698,-0.00435,-0.01085,-0.00276,0.00349,0.00797,-0.00171,0.00403,0.0017,-0.0052,-0.00937,9.84057,10.31453,9.78394,9.73989,0.00885,0.01173,0.00909,0.01085
2025-03-17 13:36:05.356221,-9.68015,-0.61703,-0.67211,-8.85669,5.16077,2.55859,-9.58858,0.72169,-1.68162,-6.25455,7.1998,-2.01538,-0.00359,-0.00736,-0.00458,-0.00991,-0.00211,0.00432,0.00808,-0.00172,0.00409,0.0016,-0.00512,-0.00916,9.72305,10.56508,9.76164,9.74773,0.00938,0.01101,0.00922,0.01062
2025-03-17 13:36:05.368108,-9.61483,-0.65801,-0.51209,-8.86801,5.46094,2.68958,-9.58919,0.81208,-1.66569,-6.18474,7.28406,-1.96453,-0.00328,-0.00776,-0.00498,-0.00945,-0.00147,0.00524,0.00815,-0.00166,0.00407,0.00153,-0.00504,-0.00891,9.65092,10.75627,9.7666,9.7554,0.00979,0.01091,0.00926,0.01035
2025-03-17 13:36:05.379892,-9.52716,-0.73051,-0.4872,-8.8371,5.84704,2.53141,-9.5892,0.93872,-1.59457,-6.18201,7.33832,-1.90279,-0.00277,-0.00815,-0.00538,-0.00821,-0.00104,0.00675,0.00806,-0.00162,0.00383,0.00143,-0.00487,-0.00848,9.56754,10.89451,9.76609,9.78207,0.01015,0.01068,0.00907,0.00988
2025-03-17 13:36:05.392525,-9.41826,-0.70405,-0.53189,-8.6633,5.7745,2.36778,-9.62079,1.0965,-1.60108,-6.24228,7.33363,-1.9137,-0.0021,-0.00845,-0.00572,-0.00745,-0.00069,0.00817,0.00825,-0.00153,0.00359,0.00129,-0.00461,-0.00797,9.4595,10.67727,9.81455,9.81888,0.01042,0.01108,0.00913,0.0093
2025-03-17 13:36:05.404290,-9.38976,-0.44719,-0.59181,-8.2096,4.91105,2.06244,-9.67574,1.16841,-1.64505,-6.32471,7.31145,-1.89132,-0.00156,-0.00852,-0.00606,-0.00742,-0.0008,0.00931,0.00886,-0.00163,0.00343,0.00118,-0.00445,-0.00746,9.41901,9.78619,9.88389,9.8507,0.01057,0.01193,0.00964,0.00877
2025-03-17 13:36:05.417080,-9.53135,0.04927,-0.67899,-7.68441,3.92525,1.67531,-9.68428,1.08499,-1.67568,-6.32126,7.26954,-1.97535,-0.00149,-0.00855,-0.0064,-0.00558,-0.00041,0.00985,0.00939,-0.00177,0.00325,0.00117,-0.00441,-0.00692,9.55563,8.79002,9.88789,9.83395,0.01078,0.01133,0.01009,0.00829
2025-03-17 13:36:05.429296,-9.62692,0.30334,-0.8423,-7.32504,3.67739,1.5982,-9.65403,1.08096,-1.71335,-6.33167,7.20251,-2.03491,-0.00189,-0.00865,-0.0069,-0.00402,0.00052,0.00994,0.00957,-0.00193,0.00302,0.00123,-0.00445,-0.00645,9.66846,8.35067,9.8643,9.80342,0.01123,0.01073,0.01022,0.00793
2025-03-17 13:36:05.441566,-9.72371,0.34461,-1.0196,-7.08587,3.66957,1.5913,-9.57431,1.14664,-1.81694,-6.35506,7.10103,-2.07587,-0.00252,-0.0086,-0.00784,-0.00347,0.0015,0.00944,0.00948,-0.00208,0.00278,0.0012,-0.00441,-0.00603,9.78309,8.1368,9.81241,9.75298,0.01191,0.01017,0.0101,0.00757
2025-03-17 13:36:05.453918,-9.79253,0.252,-1.10521,-6.93498,3.57047,0.96556,-9.54116,1.13314,-2.01515,-6.33287,7.03062,-2.16055,-0.00289,-0.00848,-0.00872,-0.00367,0.00237,0.00799,0.00864,-0.0021,0.00239,0.00118,-0.00422,-0.00564,9.85792,7.85968,9.81726,9.70581,0.0125,0.00911,0.00921,0.00714
2025-03-17 13:36:05.465726,-9.85955,0.11235,-1.10718,-6.90136,3.51033,1.05648,-9.50292,1.1123,-2.14045,-6.29644,7.00898,-2.24458,-0.00303,-0.00835,-0.00951,-0.005,0.00338,0.00513,0.00768,-0.00216,0.00202,0.00117,-0.00387,-0.00531,9.92216,7.81456,9.8043,9.68551,0.01301,0.00792,0.00823,0.00667
