Timestamp,LF_ax (m/s²),LF_ay (m/s²),LF_az (m/s²),RF_ax (m/s²),RF_ay (m/s²),RF_az (m/s²),LF_gx (rad/s),LF_gy (rad/s),LF_gz (rad/s),RF_gx (rad/s),RF_gy (rad/s),RF_gz (rad/s),LF_a_res (m/s²),RF_a_res (m/s²),LF_g_res (rad/s),RF_g_res (rad/s)
2025-03-22 20:04:47.407940,-4.50942,-1.49062,8.39777,-6.22798,3.53468,6.95454,0.0041,0.00158,0.00329,0.00043,0.00745,-0.002,9.64776,9.98235,0.00549,0.00773
2025-03-22 20:04:47.418005,-4.41894,-1.48514,8.33983,-6.27092,3.514,6.92658,0.00448,0.00199,0.00354,0.00082,0.00754,-0.00192,9.55434,9.98249,0.00605,0.00782
2025-03-22 20:04:47.428071,-4.29655,-1.48506,8.26333,-6.2969,3.5111,6.90254,0.005,0.00254,0.00391,0.00119,0.00761,-0.00187,9.43124,9.98117,0.00684,0.00793
2025-03-22 20:04:47.438135,-4.19361,-1.50964,8.23348,-6.33275,3.5418,6.82971,0.0057,0.00329,0.00447,0.00149,0.00765,-0.00185,9.36246,9.96459,0.00796,0.00801
2025-03-22 20:04:47.448199,-4.26321,-1.48241,8.2955,-6.36455,3.54555,6.78509,0.00659,0.00411,0.00517,0.00172,0.00765,-0.00185,9.44393,9.9557,0.00933,0.00806
2025-03-22 20:04:47.458267,-4.34592,-1.40774,8.34416,-6.4053,3.52581,6.74005,0.0075,0.00466,0.00583,0.00191,0.0076,-0.00184,9.51282,9.94422,0.01058,0.00805
2025-03-22 20:04:47.468329,-4.53747,-1.3583,8.48071,-6.46039,3.51935,6.6868,0.00825,0.00492,0.00631,0.00207,0.00754,-0.0018,9.7137,9.94162,0.01149,0.00802
2025-03-22 20:04:47.478426,-4.74456,-1.26203,8.58541,-6.49968,3.52232,6.64228,0.00878,0.00472,0.0064,0.00222,0.00748,-0.00173,9.89004,9.93843,0.01185,0.00799
2025-03-22 20:04:47.488495,-4.98703,-1.1508,8.64069,-6.53901,3.51776,6.60356,0.00909,0.00409,0.00616,0.00234,0.00739,-0.00164,10.04273,9.93681,0.01172,0.00792
2025-03-22 20:04:47.498559,-5.19513,-1.05775,8.64424,-6.57908,3.522,6.57162,0.00916,0.00315,0.00571,0.00245,0.00732,-0.00153,10.14057,9.94359,0.01124,0.00787
2025-03-22 20:04:47.508624,-5.32117,-0.9522,8.63583,-6.59942,3.53497,6.54894,0.00911,0.00202,0.00515,0.00252,0.00728,-0.00141,10.18818,9.94671,0.01066,0.00783
2025-03-22 20:04:47.518701,-5.38228,-0.80914,8.63628,-6.62574,3.52477,6.54683,0.00894,0.00091,0.00452,0.00257,0.0073,-0.00129,10.20828,9.95919,0.01006,0.00785
2025-03-22 20:04:47.528762,-5.45557,-0.61812,8.63377,-6.65756,3.50895,6.53988,0.00857,-6e-05,0.0039,0.00257,0.00741,-0.00114,10.23168,9.97025,0.00942,0.00793
2025-03-22 20:04:47.538828,-5.44338,-0.53302,8.62841,-6.67201,3.50706,6.54556,0.00769,-0.00088,0.00327,0.00254,0.00762,-0.00095,10.21587,9.98296,0.0084,0.00809
2025-03-22 20:04:47.548910,-5.38051,-0.44532,8.62676,-6.68716,3.53905,6.53551,0.00686,-0.00138,0.00272,0.0025,0.00792,-0.00077,10.17689,9.99779,0.00751,0.00834
2025-03-22 20:04:47.558968,-5.29839,-0.40866,8.62472,-6.71675,3.5833,6.50378,0.00602,-0.00168,0.00227,0.00244,0.0083,-0.00066,10.13044,10.01269,0.00665,0.00868
2025-03-22 20:04:47.569033,-5.21474,-0.44035,8.60705,-6.74042,3.62828,6.47242,0.00526,-0.00177,0.00191,0.00236,0.00876,-0.00064,10.07317,10.02446,0.00587,0.00909
2025-03-22 20:04:47.579111,-5.12892,-0.51116,8.59675,-6.76916,3.67909,6.42819,0.00465,-0.00158,0.00161,0.00229,0.00924,-0.0008,10.02353,10.03389,0.00517,0.00955
2025-03-22 20:04:47.589172,-5.06888,-0.56183,8.59951,-6.80389,3.73482,6.36672,0.00414,-0.00116,0.00137,0.00214,0.0098,-0.00106,9.99804,10.03877,0.00451,0.01009
2025-03-22 20:04:47.599237,-5.04167,-0.59136,8.58904,-6.83071,3.79328,6.29409,0.00371,-0.00077,0.0012,0.00204,0.01029,-0.00137,9.97696,10.0331,0.00397,0.01058
2025-03-22 20:04:47.609351,-5.03999,-0.63101,8.56368,-6.87274,3.84986,6.22857,0.00336,-0.00053,0.00107,0.00197,0.01075,-0.00176,9.95672,10.04246,0.00357,0.01107
2025-03-22 20:04:47.619412,-5.02143,-0.62134,8.55631,-6.91331,3.86928,6.17401,0.00308,-0.00043,0.00097,0.00189,0.01118,-0.00225,9.94039,10.04408,0.00326,0.01156
2025-03-22 20:04:47.629478,-5.02213,-0.57532,8.55304,-6.94744,3.87333,6.14686,0.00283,-0.00035,0.00087,0.00187,0.01161,-0.00277,9.93515,10.05254,0.00298,0.01208
2025-03-22 20:04:47.639559,-5.02053,-0.53419,8.55067,-6.9946,3.85264,6.12874,0.00262,-0.00026,0.00082,0.00189,0.01207,-0.00329,9.93001,10.06622,0.00276,0.01265
2025-03-22 20:04:47.649622,-5.00394,-0.49411,8.55715,-7.04525,3.84112,6.10347,0.00244,-0.0002,0.00078,0.00193,0.01259,-0.00379,9.92514,10.08177,0.00257,0.01329
2025-03-22 20:04:47.659685,-5.00958,-0.41946,8.56041,-7.07883,3.83668,6.07608,0.00222,-0.00018,0.00069,0.00195,0.01322,-0.0043,9.92736,10.08706,0.00233,0.01404
2025-03-22 20:04:47.669779,-5.01911,-0.34921,8.558,-7.12149,3.82261,6.05727,0.00193,-0.00019,0.00054,0.00197,0.01394,-0.0048,9.92738,10.10042,0.00201,0.01487
2025-03-22 20:04:47.679884,-4.98845,-0.35019,8.55679,-7.16758,3.82427,6.03074,0.00159,-0.00013,0.00044,0.002,0.01478,-0.0053,9.9109,10.11776,0.00165,0.01583
2025-03-22 20:04:47.689954,-4.95052,-0.36988,8.57066,-7.19824,3.82607,6.01502,0.00142,-3e-05,0.00039,0.002,0.01573,-0.0058,9.90458,10.13084,0.00147,0.01688
2025-03-22 20:04:47.700171,-4.96875,-0.41866,8.54921,-7.24046,3.84403,5.98594,0.0013,4e-05,0.00035,0.002,0.01682,-0.00633,9.89711,10.15048,0.00135,0.01808
2025-03-22 20:04:47.710237,-4.9685,-0.51989,8.54019,-7.2709,3.85768,5.95238,0.00131,5e-05,0.00041,0.00197,0.01809,-0.00697,9.89399,10.15768,0.00137,0.01949
2025-03-22 20:04:47.720301,-4.99941,-0.64347,8.51885,-7.30003,3.8729,5.93439,0.00157,-5e-05,0.00061,0.00208,0.01953,-0.00767,9.89843,10.17383,0.00169,0.02108
2025-03-22 20:04:47.730364,-5.02652,-0.76842,8.49652,-7.33147,3.91284,5.89846,0.00201,-0.00026,0.00092,0.00234,0.02113,-0.00846,9.90188,10.19081,0.00223,0.02288
2025-03-22 20:04:47.740431,-5.01424,-0.88153,8.49468,-7.36954,3.93809,5.86349,0.00261,-0.00049,0.00133,0.00267,0.02294,-0.00975,9.9035,10.2078,0.00297,0.02507
2025-03-22 20:04:47.750494,-5.00441,-0.8689,8.50661,-7.41699,3.97288,5.80202,0.00332,-0.00072,0.00181,0.00325,0.02565,-0.01112,9.90765,10.22052,0.00385,0.02814
2025-03-22 20:04:47.760561,-5.02263,-0.71833,8.51066,-7.51022,4.01268,5.73896,0.00393,-0.00096,0.00222,0.00387,0.02855,-0.01257,9.90829,10.26843,0.00461,0.03143
2025-03-22 20:04:47.770654,-5.01209,-0.55408,8.53782,-7.60563,4.06845,5.67608,0.00429,-0.00119,0.00248,0.00443,0.03165,-0.01403,9.91577,10.32549,0.0051,0.0349
2025-03-22 20:04:47.780717,-5.00556,-0.37651,8.56338,-7.69487,4.09775,5.63103,0.00442,-0.00141,0.00257,0.0048,0.03497,-0.01549,9.92617,10.37839,0.0053,0.03855
2025-03-22 20:04:47.790780,-5.01805,-0.21865,8.56827,-7.88854,4.09009,5.61342,0.00429,-0.00161,0.00248,0.00494,0.03845,-0.01694,9.93196,10.51039,0.00521,0.04231
2025-03-22 20:04:47.800849,-5.01536,-0.08136,8.57242,-8.0296,4.06864,5.61465,0.00392,-0.00181,0.00224,0.00497,0.04205,-0.01834,9.93211,10.60908,0.00486,0.04614
2025-03-22 20:04:47.810916,-5.00674,0.02368,8.58867,-8.23337,4.00171,5.6027,0.00338,-0.00195,0.00189,0.0052,0.04591,-0.01964,9.94149,10.73277,0.00434,0.0502
2025-03-22 20:04:47.820981,-4.97975,0.16826,8.61147,-8.56149,3.95224,5.60296,0.00269,-0.00205,0.00144,0.00561,0.04984,-0.02078,9.94905,10.9687,0.00368,0.05429
2025-03-22 20:04:47.831048,-4.95672,0.23247,8.63809,-8.98838,3.93371,5.54813,0.00181,-0.00214,0.00064,0.00601,0.05347,-0.02179,9.96191,11.2715,0.00287,0.05805
2025-03-22 20:04:47.841116,-4.92993,0.25992,8.63905,-9.54811,3.93493,5.42483,0.0006,-0.00223,-0.0002,0.00602,0.05604,-0.02271,9.95012,11.66528,0.00232,0.06077
2025-03-22 20:04:47.851181,-4.92691,0.19525,8.63694,-10.22896,3.99835,5.23382,-0.00059,-0.00231,-0.00102,0.00552,0.05701,-0.02333,9.94532,12.16599,0.00259,0.06185
2025-03-22 20:04:47.861252,-4.91349,0.13562,8.64794,-11.11677,4.11011,4.89485,-0.00166,-0.00235,-0.00176,0.00411,0.05636,-0.02349,9.94724,12.82323,0.00337,0.0612
2025-03-22 20:04:47.871315,-4.89941,0.04341,8.64956,-12.05672,6.03313,5.38819,-0.00267,-0.00238,-0.00245,0.0031,0.05307,-0.02144,9.94087,14.51881,0.00434,0.05732
2025-03-22 20:04:47.881415,-4.89006,-0.07414,8.64224,-11.97144,5.96549,5.92211,-0.00364,-0.0023,-0.0031,0.00143,0.04596,-0.01728,9.93008,14.62784,0.00531,0.04912
2025-03-22 20:04:47.891491,-4.86989,-0.20504,8.64021,-11.25452,4.0902,7.59281,-0.00455,-0.00214,-0.0037,-0.00025,0.03719,-0.01575,9.92024,14.17902,0.00624,0.04039
2025-03-22 20:04:47.901554,-4.8461,-0.34229,8.6441,-9.81742,3.94478,8.36394,-0.00537,-0.00187,-0.00421,0.00119,0.02617,-0.01858,9.91576,13.48698,0.00708,0.03212
2025-03-22 20:04:47.911618,-4.85196,-0.47723,8.63284,-9.02307,3.47718,8.9203,-0.006,-0.00155,-0.00456,0.00209,0.01248,-0.02223,9.91439,13.15592,0.00769,0.02558
2025-03-22 20:04:47.921703,-4.83128,-0.60096,8.63365,-7.95736,3.68073,8.78394,-0.00638,-0.00123,-0.0047,0.00293,-0.00018,-0.02527,9.91173,12.41068,0.00802,0.02544
2025-03-22 20:04:47.931763,-4.82311,-0.70235,8.63933,-6.97103,4.1331,8.41451,-0.0065,-0.00089,-0.00465,0.00333,-0.01117,-0.02711,9.91936,11.68254,0.00804,0.02951
2025-03-22 20:04:47.941829,-4.81729,-0.79566,8.61659,-6.01926,4.42943,7.94716,-0.00644,-0.00056,-0.00446,0.00289,-0.02018,-0.02743,9.90379,10.90911,0.00785,0.03418
2025-03-22 20:04:47.951936,-4.76933,-1.03445,8.58811,-5.24899,4.6373,7.47326,-0.00592,-0.00035,-0.00401,0.002,-0.02714,-0.02615,9.87787,10.24237,0.00716,0.03774
2025-03-22 20:04:47.961997,-4.72114,-1.20754,8.59523,-4.78184,4.95483,7.0695,-0.00483,-0.00022,-0.00326,0.00113,-0.03233,-0.02326,9.88055,9.86885,0.00583,0.03984
2025-03-22 20:04:47.972061,-4.76946,-1.18474,8.56887,-4.68713,5.34189,6.76276,-0.00362,-0.00013,-0.00242,0.00026,-0.03629,-0.01877,9.8781,9.81019,0.00436,0.04086
2025-03-22 20:04:47.982140,-4.78155,-1.19712,8.56381,-4.77503,5.70944,6.46209,-0.00253,-0.00014,-0.00155,-0.00081,-0.03962,-0.01299,9.88105,9.85684,0.00297,0.0417
2025-03-22 20:04:47.992203,-4.79505,-1.17425,8.55904,-4.814,5.85274,6.03468,-0.00161,-0.00018,-0.00078,-0.00237,-0.04254,-0.00661,9.88072,9.68744,0.0018,0.04312
2025-03-22 20:04:48.002268,-4.81255,-1.09541,8.55427,-4.73511,5.65727,5.46878,-0.00087,-0.00027,-0.00016,-0.0042,-0.04465,-0.00027,9.87604,9.18333,0.00092,0.04485
2025-03-22 20:04:48.012379,-4.811,-1.03856,8.57439,-4.68779,5.18623,4.9438,-0.00026,-0.00039,0.00034,-0.00575,-0.0454,0.00574,9.88658,8.56233,0.00058,0.04612
2025-03-22 20:04:48.022464,-4.81143,-0.95001,8.59144,-4.83538,4.67852,4.60636,0.00023,-0.00049,0.00073,-0.00653,-0.0447,0.0114,9.89269,8.15402,0.00091,0.04659
2025-03-22 20:04:48.032527,-4.80484,-0.91315,8.59957,-5.19488,4.2733,4.51109,0.00056,-0.00057,0.00101,-0.00668,-0.04298,0.01651,9.89308,8.09925,0.00129,0.04652
2025-03-22 20:04:48.042593,-4.79956,-0.91357,8.6068,-5.65309,3.89577,4.64688,0.00087,-0.00066,0.00124,-0.00664,-0.04076,0.02082,9.89684,8.29023,0.00165,0.04625
2025-03-22 20:04:48.052660,-4.7963,-0.88424,8.60875,-6.20319,3.47434,4.96393,0.00119,-0.0007,0.00145,-0.00651,-0.03861,0.02424,9.89429,8.67129,0.002,0.04605
2025-03-22 20:04:48.062724,-4.78938,-0.85957,8.60983,-6.75717,3.07307,5.33601,0.00144,-0.00075,0.00161,-0.00606,-0.03695,0.02653,9.8897,9.142,0.00229,0.04589
2025-03-22 20:04:48.072790,-4.78194,-0.85707,8.62027,-7.25395,2.78125,5.66765,0.00168,-0.00077,0.00174,-0.00502,-0.03643,0.02761,9.89498,9.61652,0.00254,0.04599
2025-03-22 20:04:48.082856,-4.78029,-0.77347,8.63915,-7.76982,2.61862,5.86884,0.00191,-0.00079,0.00186,-0.00392,-0.03651,0.0276,9.90375,10.08318,0.00278,0.04594
2025-03-22 20:04:48.092950,-4.78279,-0.65874,8.67172,-8.27656,2.61438,5.98097,0.002,-0.00078,0.00189,-0.0028,-0.03693,0.02674,9.92511,10.5408,0.00286,0.04568
2025-03-22 20:04:48.103011,-4.75154,-0.59997,8.71668,-8.6841,2.68492,5.9922,0.00194,-0.0007,0.00182,-0.00189,-0.03752,0.02534,9.94573,10.8871,0.00275,0.04531
2025-03-22 20:04:48.113080,-4.73563,-0.52879,8.7457,-8.93883,2.76385,5.89087,0.0018,-0.00044,0.0017,-0.00126,-0.03803,0.02374,9.95957,11.0564,0.00251,0.04485
2025-03-22 20:04:48.123143,-4.73104,-0.47807,8.76438,-9.01818,2.80019,5.73227,0.00156,-2e-05,0.00152,-0.00088,-0.03806,0.02219,9.97124,11.04661,0.00218,0.04407
2025-03-22 20:04:48.133227,-4.73119,-0.47601,8.76808,-9.00342,2.82616,5.57645,0.00115,0.00062,0.00125,-0.00066,-0.03735,0.02088,9.97447,10.96109,0.00181,0.0428
2025-03-22 20:04:48.143297,-4.74184,-0.49949,8.7483,-8.98467,2.82109,5.51041,0.00077,0.00123,0.001,-0.00054,-0.03589,0.01988,9.9633,10.91089,0.00176,0.04103
2025-03-22 20:04:48.153359,-4.77812,-0.54412,8.71908,-8.97135,2.78903,5.53966,0.00044,0.00177,0.0008,-0.00037,-0.03394,0.01922,9.95735,10.9065,0.00199,0.03901
2025-03-22 20:04:48.163423,-4.80499,-0.58581,8.69499,-8.95949,2.76291,5.63627,0.0002,0.0022,0.00067,-1e-05,-0.03177,0.01879,9.95158,10.93955,0.00231,0.03691
2025-03-22 20:04:48.173493,-4.83342,-0.60743,8.66566,-8.9658,2.77408,5.80282,5e-05,0.00256,0.00061,0.00048,-0.02962,0.01842,9.94106,11.03421,0.00263,0.03488
2025-03-22 20:04:48.183555,-4.85162,-0.65416,8.63741,-8.97994,2.7811,6.00425,-6e-05,0.00286,0.00059,0.00103,-0.02767,0.01802,9.92829,11.15459,0.00292,0.03304
2025-03-22 20:04:48.193620,-4.8681,-0.72576,8.61625,-8.95105,2.78217,6.19459,-5e-05,0.0031,0.00064,0.00168,-0.02608,0.01761,9.92295,11.23542,0.00317,0.03151
2025-03-22 20:04:48.203699,-4.85927,-0.71748,8.62277,-8.85855,2.80192,6.31766,0.00011,0.00332,0.00076,0.00242,-0.02486,0.01726,9.92368,11.23555,0.00341,0.03036
2025-03-22 20:04:48.213764,-4.88426,-0.68812,8.61483,-8.66969,2.84046,6.38191,0.00025,0.00355,0.00089,0.00309,-0.02378,0.01692,9.92697,11.13376,0.00367,0.02935
2025-03-22 20:04:48.223828,-4.90474,-0.66487,8.60919,-8.45017,2.87105,6.4065,0.00034,0.0038,0.00098,0.00347,-0.02257,0.01657,9.93059,10.98597,0.00394,0.02821
2025-03-22 20:04:48.233910,-4.9338,-0.66901,8.59128,-8.20396,2.90725,6.38431,0.00038,0.00408,0.00107,0.00317,-0.02055,0.01591,9.92976,10.79428,0.00424,0.02618
2025-03-22 20:04:48.243970,-4.95227,-0.65796,8.56475,-7.98212,2.99053,6.4436,0.0004,0.00437,0.00116,0.00245,-0.01824,0.01497,9.91528,10.68539,0.00454,0.02372
2025-03-22 20:04:48.254036,-4.95507,-1.02551,8.60263,-8.24061,3.22393,6.62575,1e-05,0.00463,0.00137,0.00133,-0.01604,0.01384,9.98046,11.0545,0.00483,0.02123
2025-03-22 20:04:48.264115,-5.02001,-0.78308,8.52717,-8.49239,3.43027,6.81047,0.00023,0.00501,0.00208,-0.00021,-0.01458,0.01264,9.92604,11.41359,0.00543,0.0193
2025-03-22 20:04:48.274175,-5.05402,-0.66642,8.48307,-8.63399,3.46469,6.92905,0.00043,0.00526,0.00249,-0.00189,-0.01395,0.01141,9.89695,11.60007,0.00584,0.01812
2025-03-22 20:04:48.284239,-5.0738,-0.55802,8.4533,-8.57403,3.41878,6.90739,9e-05,0.00531,0.00239,-0.00329,-0.0139,0.01016,9.87487,11.52884,0.00582,0.01753
2025-03-22 20:04:48.294322,-5.11882,-0.4457,8.42804,-8.45596,3.35093,6.83503,-0.00049,0.00535,0.00207,-0.00426,-0.01388,0.0089,9.87081,11.37759,0.00576,0.01703
2025-03-22 20:04:48.304416,-5.16561,-0.40418,8.40904,-8.50578,3.30671,6.8482,-0.00125,0.00542,0.00159,-0.00463,-0.01365,0.00781,9.87719,11.40967,0.00579,0.01639
2025-03-22 20:04:48.314482,-5.2071,-0.44514,8.38115,-8.67294,3.33498,6.90085,-0.00207,0.00549,0.00106,-0.00425,-0.01359,0.00734,9.87703,11.57427,0.00596,0.01602
2025-03-22 20:04:48.324576,-5.23408,-0.54945,8.34879,-8.68655,3.43201,6.83123,-0.00269,0.00552,0.00061,-0.00338,-0.01408,0.00756,9.86913,11.57154,0.00617,0.01633
2025-03-22 20:04:48.334638,-5.2535,-0.72024,8.3284,-8.4962,3.49073,6.64465,-0.00292,0.00545,0.00034,-0.00238,-0.01474,0.0082,9.87321,11.33675,0.00619,0.01703
2025-03-22 20:04:48.344702,-5.25349,-0.79609,8.32597,-8.16781,3.47669,6.38268,-0.00273,0.00534,0.00033,-0.00142,-0.01513,0.00895,9.87698,10.93339,0.00601,0.01764
2025-03-22 20:04:48.354767,-5.28674,-0.86156,8.29579,-7.81895,3.4535,6.10897,-0.00242,0.00523,0.00045,-0.00044,-0.01494,0.00963,9.87482,10.50629,0.00578,0.01778
2025-03-22 20:04:48.364848,-5.29755,-0.90005,8.26375,-7.53437,3.48376,5.8735,-0.00206,0.0051,0.00064,0.00054,-0.01407,0.01017,9.85716,10.16864,0.00554,0.01737
2025-03-22 20:04:48.374912,-5.31888,-0.92056,8.22329,-7.378,3.57783,5.6923,-0.00168,0.00492,0.00085,0.00127,-0.01269,0.01044,9.83669,9.98189,0.00527,0.01648
2025-03-22 20:04:48.384975,-5.3625,-0.88959,8.18661,-7.32111,3.63467,5.62367,-0.00131,0.00469,0.00101,0.00145,-0.01109,0.00982,9.82692,9.92145,0.00497,0.01488
2025-03-22 20:04:48.395042,-5.3974,-0.83801,8.16923,-7.35934,3.58179,5.63553,-0.00099,0.00439,0.0011,0.0008,-0.0095,0.00898,9.82703,9.93722,0.00463,0.0131
2025-03-22 20:04:48.405111,-5.42723,-0.77115,8.16729,-7.3435,3.44593,5.65052,-0.00074,0.00407,0.00112,0.00015,-0.00805,0.00796,9.83637,9.88584,0.00429,0.01132
2025-03-22 20:04:48.415173,-5.45205,-0.70569,8.16813,-7.54906,3.20038,5.77425,-0.00059,0.00376,0.00108,-0.0,-0.00673,0.00701,9.84587,10.02859,0.00396,0.00972
2025-03-22 20:04:48.425274,-5.47981,-0.66577,8.17693,-7.85731,3.00513,5.96106,-0.0005,0.00347,0.00095,0.00071,-0.00594,0.00657,9.86579,10.3103,0.00363,0.00889
2025-03-22 20:04:48.435338,-5.48167,-0.63766,8.1847,-8.09961,2.94416,6.09423,-0.0005,0.00321,0.00083,0.0022,-0.00609,0.00679,9.8714,10.55516,0.00335,0.00938
2025-03-22 20:04:48.445401,-5.50255,-0.66518,8.20479,-8.09245,2.96311,6.10984,-0.00048,0.00305,0.00074,0.00393,-0.00704,0.00742,9.90147,10.56399,0.00317,0.01096
2025-03-22 20:04:48.455470,-5.50202,-0.69701,8.20938,-7.8003,2.95601,6.0125,-0.00046,0.00299,0.00069,0.00537,-0.00821,0.00806,9.90717,10.28265,0.0031,0.0127
2025-03-22 20:04:48.465533,-5.50806,-0.72941,8.19366,-7.41416,2.9355,5.88557,-0.00044,0.003,0.00067,0.00632,-0.00893,0.00833,9.89984,9.91095,0.00311,0.01375
2025-03-22 20:04:48.475599,-5.50858,-0.7728,8.18971,-7.08467,2.95689,5.80294,-0.00041,0.0031,0.00069,0.00693,-0.00893,0.00828,9.90015,9.6234,0.0032,0.01401
2025-03-22 20:04:48.485669,-5.5078,-0.80369,8.19731,-6.87779,3.058,5.81794,-0.00031,0.00324,0.00076,0.0073,-0.00839,0.00801,9.90846,9.51335,0.00334,0.01371
2025-03-22 20:04:48.495735,-5.51555,-0.79944,8.20435,-6.81134,3.2334,5.9271,-0.00017,0.00342,0.00085,0.00738,-0.00766,0.00772,9.91825,9.59061,0.00353,0.01314
2025-03-22 20:04:48.505801,-5.52176,-0.80466,8.2162,-6.72684,3.47302,6.06587,-2e-05,0.00363,0.00095,0.00703,-0.00712,0.00756,9.93193,9.70088,0.00375,0.01254
2025-03-22 20:04:48.515879,-5.52337,-0.79998,8.22879,-6.57549,3.70109,6.22019,0.00015,0.0039,0.00105,0.00609,-0.00678,0.00747,9.94287,9.77885,0.00404,0.01178
2025-03-22 20:04:48.525943,-5.54428,-0.78427,8.23193,-6.46135,3.82803,6.38576,0.00029,0.00424,0.00116,0.00476,-0.00653,0.00749,9.95584,9.85803,0.00441,0.01102
2025-03-22 20:04:48.536040,-5.55885,-0.77936,8.233,-6.28725,3.89249,6.50626,0.00041,0.00463,0.0013,0.0035,-0.00641,0.00777,9.96446,9.84949,0.00483,0.01066
2025-03-22 20:04:48.546123,-5.57721,-0.76897,8.22166,-6.1439,3.93378,6.6127,0.00052,0.00507,0.00144,0.00255,-0.00632,0.00827,9.96455,9.84632,0.0053,0.01072
2025-03-22 20:04:48.556183,-5.60937,-0.77286,8.19703,-5.95982,3.95627,6.71437,0.00059,0.00554,0.0016,0.00187,-0.00616,0.00906,9.96261,9.81093,0.0058,0.01111
2025-03-22 20:04:48.566248,-5.64036,-0.77717,8.16105,-5.72283,3.97642,6.8249,0.00064,0.00603,0.0018,0.00114,-0.00588,0.00976,9.9509,9.75407,0.00633,0.01145
2025-03-22 20:04:48.576326,-5.66778,-0.78038,8.11744,-5.60598,3.95426,6.91236,0.00065,0.0067,0.00214,0.0003,-0.00557,0.01029,9.93104,9.73878,0.00706,0.0117
2025-03-22 20:04:48.586386,-5.70025,-0.77984,8.08446,-5.57974,3.87982,6.93567,0.00062,0.00732,0.00247,-0.00063,-0.00539,0.0106,9.92268,9.7103,0.00775,0.01191
2025-03-22 20:04:48.596450,-5.74704,-0.75739,8.04085,-5.54966,3.7547,6.87464,0.00058,0.00786,0.00274,-0.00152,-0.00531,0.01075,9.91249,9.59985,0.00834,0.01209
2025-03-22 20:04:48.606569,-5.80816,-0.73752,8.00237,-5.52798,3.62518,6.74924,0.00055,0.00833,0.00296,-0.00235,-0.00517,0.0108,9.91547,9.44737,0.00886,0.0122
2025-03-22 20:04:48.616629,-5.84916,-0.71827,7.97757,-5.61138,3.52467,6.59054,0.00056,0.00874,0.00313,-0.00314,-0.00486,0.01071,9.91818,9.34591,0.0093,0.01217
2025-03-22 20:04:48.626694,-5.89368,-0.69809,7.95055,-5.79391,3.46269,6.42577,0.00056,0.0091,0.00327,-0.00402,-0.00449,0.0105,9.92139,9.31934,0.00969,0.01211
2025-03-22 20:04:48.636780,-5.94199,-0.67643,7.92726,-6.05503,3.3595,6.23701,0.00055,0.00946,0.00338,-0.00518,-0.0043,0.0102,9.93007,9.31933,0.01006,0.01222
2025-03-22 20:04:48.646843,-5.97967,-0.63543,7.89906,-6.26536,3.1999,5.95344,0.00052,0.00982,0.00345,-0.00645,-0.00426,0.00999,9.92751,9.21616,0.01042,0.01263
2025-03-22 20:04:48.656907,-6.03542,-0.58682,7.85711,-6.47167,3.04471,5.54449,0.00045,0.01015,0.00348,-0.00764,-0.00412,0.0099,9.92496,9.04954,0.01074,0.01317
2025-03-22 20:04:48.666972,-6.09007,-0.54316,7.81351,-6.731,2.92438,5.0369,0.00032,0.01044,0.00347,-0.00869,-0.00373,0.00977,9.92144,8.90105,0.01101,0.0136
2025-03-22 20:04:48.677039,-6.14959,-0.51804,7.77025,-7.00617,2.81209,4.47244,0.00011,0.01067,0.00343,-0.0096,-0.00305,0.00955,9.92283,8.77479,0.01121,0.01388
2025-03-22 20:04:48.687102,-6.18619,-0.51277,7.73468,-7.4187,2.59974,3.86628,-0.00013,0.01089,0.00342,-0.01037,-0.00206,0.00925,9.91752,8.76036,0.01142,0.01405
2025-03-22 20:04:48.697165,-6.23366,-0.51479,7.68446,-8.22633,2.07836,2.75899,-0.00041,0.01117,0.00348,-0.01047,-0.00047,0.00725,9.9083,8.92211,0.01171,0.01274
2025-03-22 20:04:48.707233,-6.28527,-0.57885,7.63423,-7.17951,1.73638,1.65134,-0.0007,0.0115,0.00363,-0.00893,0.0027,0.00549,9.90561,7.56884,0.01208,0.01082
2025-03-22 20:04:48.717298,-6.30072,-0.57602,7.62228,-3.89922,1.18237,1.83864,-0.00095,0.01181,0.00386,-0.00639,0.01625,0.00426,9.90606,4.47018,0.01246,0.01797
2025-03-22 20:04:48.727361,-6.33749,-0.58548,7.62923,-1.43172,2.35718,4.19418,-0.00114,0.01212,0.00406,-0.00335,0.02993,0.00081,9.93538,5.01969,0.01283,0.03013
2025-03-22 20:04:48.737386,-6.34201,-0.64689,7.66183,-4.62167,1.92738,5.90825,-0.00113,0.01287,0.00417,-0.00235,0.03726,-0.00346,9.96711,7.74481,0.01358,0.03749
2025-03-22 20:04:48.747450,-6.39349,-0.52469,7.60894,-8.46886,1.56224,8.19619,-0.00123,0.0138,0.0042,-0.00236,0.03741,-0.00925,9.95229,11.88864,0.01448,0.03861
2025-03-22 20:04:48.757514,-6.46004,-0.38362,7.54941,-10.69118,3.0413,8.37837,-0.00152,0.01473,0.004,-0.00093,0.02884,-0.01291,9.94348,13.91934,0.01534,0.03161
2025-03-22 20:04:48.767617,-6.54438,-0.27364,7.54126,-10.1157,4.82395,7.06664,-0.0019,0.01563,0.00347,0.00146,0.01945,-0.01273,9.98871,13.24897,0.01612,0.02329
