Timestamp,LT_ax (m/s²),LT_ay (m/s²),LT_az (m/s²),LS_ax (m/s²),LS_ay (m/s²),LS_az (m/s²),RS_ax (m/s²),RS_ay (m/s²),RS_az (m/s²),RT_ax (m/s²),RT_ay (m/s²),RT_az (m/s²),LT_gx (rad/s),LT_gy (rad/s),LT_gz (rad/s),LS_gx (rad/s),LS_gy (rad/s),LS_gz (rad/s),RS_gx (rad/s),RS_gy (rad/s),RS_gz (rad/s),RT_gx (rad/s),RT_gy (rad/s),RT_gz (rad/s),LT_a_res (m/s²),LS_a_res (m/s²),RS_a_res (m/s²),RT_a_res (m/s²),LT_g_res (rad/s),LS_g_res (rad/s),RS_g_res (rad/s),RT_g_res (rad/s)
2025-03-17 13:36:35.375740,-8.24521,-3.8252,1.82631,-9.13011,-1.98134,-1.54524,-9.54363,-1.38634,-1.53967,-6.75684,6.54568,-2.19704,0.00734,-0.00156,-0.00449,0.00424,0.00451,-0.00874,-0.00247,-0.00389,-0.01143,0.00188,-0.0026,0.00066,9.27098,9.46955,9.76593,9.66063,0.00874,0.01071,0.01232,0.00328
2025-03-17 13:36:35.390830,-8.29867,-3.85242,1.92358,-9.10277,-2.03779,-1.69322,-9.55275,-1.53906,-1.49973,-6.83686,6.4801,-2.22064,0.00692,-0.00137,-0.0044,0.00398,0.00458,-0.00836,-0.00257,-0.00384,-0.01172,0.00199,-0.00279,0.00085,9.34929,9.48051,9.79147,9.6781,0.00831,0.01033,0.0126,0.00353
2025-03-17 13:36:35.403924,-8.33305,-3.90746,1.99206,-9.08186,-2.11359,-1.81472,-9.5823,-1.75551,-1.39743,-6.88843,6.44485,-2.23378,0.00652,-0.00128,-0.00429,0.00367,0.0046,-0.008,-0.00265,-0.00384,-0.01196,0.00215,-0.0031,0.00078,9.41681,9.49951,9.8415,9.69414,0.00791,0.00993,0.01284,0.00385
2025-03-17 13:36:35.416806,-8.32634,-4.02567,2.08729,-9.0668,-2.18738,-1.88846,-9.57316,-1.83967,-1.29932,-6.92179,6.44274,-2.16126,0.00607,-0.00133,-0.00418,0.00306,0.0046,-0.00759,-0.0026,-0.00388,-0.01215,0.00223,-0.00332,0.00064,9.48107,9.51618,9.83453,9.70006,0.00749,0.00939,0.01302,0.00405
2025-03-17 13:36:35.429378,-8.30662,-4.14871,2.2008,-9.04926,-2.22488,-1.92449,-9.60748,-1.94312,-1.2316,-6.97432,6.45422,-2.16618,0.00554,-0.00133,-0.00407,0.00244,0.00462,-0.00716,-0.00291,-0.00391,-0.01231,0.00221,-0.00341,0.00041,9.54229,9.5154,9.87908,9.7463,0.007,0.00886,0.01324,0.00408
2025-03-17 13:36:35.442497,-8.26404,-4.27371,2.27366,-9.03091,-2.25607,-1.94948,-9.67179,-2.00746,-1.22839,-6.92207,6.57729,-2.19308,0.00507,-0.00096,-0.00394,0.00175,0.00466,-0.00674,-0.0033,-0.00391,-0.01248,0.00196,-0.0034,0.00019,9.5775,9.5104,9.95401,9.79721,0.00649,0.00838,0.01349,0.00393
2025-03-17 13:36:35.455081,-8.19863,-4.32561,2.22786,-9.01217,-2.37938,-1.95512,-9.74405,-1.99743,-1.26291,-6.87118,6.66666,-2.11195,0.0047,-0.00057,-0.00383,0.00131,0.00468,-0.00631,-0.00336,-0.00397,-0.01269,0.00172,-0.00328,1e-05,9.53372,9.52382,10.02652,9.80397,0.00609,0.00796,0.01371,0.0037
2025-03-17 13:36:35.468418,-8.13458,-4.3164,2.15294,-8.97516,-2.51367,-1.94814,-9.81478,-2.13226,-1.29053,-6.94364,6.72882,-2.14085,0.00459,-0.00013,-0.00374,0.00111,0.00469,-0.0059,-0.00324,-0.00405,-0.01287,0.00153,-0.00324,-1e-05,9.45716,9.52194,10.1263,9.90325,0.00592,0.00762,0.01388,0.00358
2025-03-17 13:36:35.481400,-8.11301,-4.30329,2.17603,-8.92425,-2.61321,-1.95859,-9.89195,-2.35307,-1.2528,-7.06909,6.75127,-2.10008,0.00479,0.00044,-0.00354,0.00139,0.00478,-0.00549,-0.00293,-0.00408,-0.01306,0.00157,-0.00354,2e-05,9.43792,9.50301,10.24486,9.9981,0.00597,0.00741,0.01399,0.00387
2025-03-17 13:36:35.494345,-8.11705,-4.31146,2.24308,-8.87659,-2.63685,-1.98203,-9.89266,-2.49526,-1.17476,-7.21133,6.71109,-2.01601,0.00496,0.00098,-0.00335,0.00176,0.00489,-0.00514,-0.00196,-0.00408,-0.0132,0.00171,-0.0041,7e-05,9.46079,9.4697,10.26991,10.05516,0.00607,0.00731,0.01395,0.00444
2025-03-17 13:36:35.508317,-8.10927,-4.30341,2.31753,-8.82243,-2.66964,-2.01609,-9.88103,-2.65399,-1.0987,-7.34473,6.66817,-1.99542,0.00509,0.0016,-0.00317,0.00213,0.00503,-0.00483,-0.0009,-0.0041,-0.01327,0.00211,-0.00508,8e-05,9.4684,9.43541,10.29007,10.11886,0.00621,0.00729,0.01392,0.0055
2025-03-17 13:36:35.521323,-8.06094,-4.21776,2.35508,-8.73196,-2.7119,-1.99932,-9.89446,-2.68216,-1.07038,-7.3445,6.69342,-2.03566,0.00519,0.00219,-0.00297,0.00238,0.00524,-0.00453,0.00023,-0.0042,-0.01327,0.00249,-0.00607,6e-05,9.39759,9.35942,10.30728,10.14335,0.00637,0.00732,0.01392,0.00656
2025-03-17 13:36:35.534807,-8.00887,-4.12747,2.43011,-8.65983,-2.75074,-1.98781,-9.85614,-2.53623,-1.12071,-7.16892,6.77105,-2.031,0.00506,0.00271,-0.00278,0.00249,0.00546,-0.00425,0.00104,-0.00423,-0.01326,0.00286,-0.00699,-3e-05,9.33185,9.30111,10.23875,10.06804,0.00638,0.00735,0.01396,0.00755
2025-03-17 13:36:35.549368,-7.9866,-4.15909,2.4473,-8.69137,-2.92131,-2.03483,-9.85708,-2.40945,-1.23922,-6.92054,6.81951,-2.12825,0.00485,0.00328,-0.00256,0.00257,0.00556,-0.00395,0.0013,-0.00427,-0.01345,0.00312,-0.0077,-8e-05,9.3313,9.39226,10.22268,9.94631,0.00639,0.00729,0.01417,0.00831
2025-03-17 13:36:35.562874,-8.02238,-4.29445,2.50268,-8.71422,-3.13601,-2.05642,-9.85735,-2.25609,-1.35174,-6.65125,6.89609,-2.1826,0.0046,0.0039,-0.00236,0.00284,0.00557,-0.00366,0.00121,-0.00441,-0.01374,0.00326,-0.00804,5e-05,9.43739,9.48689,10.20218,9.82644,0.00648,0.00724,0.01448,0.00868
2025-03-17 13:36:35.575652,-8.09432,-4.45634,2.65108,-8.71742,-3.30682,-2.04785,-9.79344,-2.32483,-1.43266,-6.58058,6.93318,-2.28494,0.00423,0.00432,-0.00215,0.0031,0.00556,-0.00315,0.00087,-0.00456,-0.01411,0.00325,-0.00814,0.00029,9.61276,9.54579,10.16705,9.82822,0.00642,0.0071,0.01485,0.00877
2025-03-17 13:36:35.588475,-8.0942,-4.57699,2.77195,-8.68169,-3.39632,-2.01778,-9.72269,-2.49133,-1.46557,-6.5518,6.9217,-2.34337,0.00414,0.00463,-0.00193,0.00369,0.00542,-0.00259,0.00047,-0.00468,-0.01448,0.00315,-0.0081,0.00055,9.70302,9.53825,10.14324,9.81465,0.0065,0.00705,0.01522,0.00871
2025-03-17 13:36:35.602011,-8.04696,-4.65964,2.88157,-8.64593,-3.40332,-1.94228,-9.58018,-2.66138,-1.47108,-6.6623,6.8034,-2.3054,0.00429,0.005,-0.00163,0.0042,0.0052,-0.00198,0.00018,-0.00483,-0.0147,0.00276,-0.0077,0.00065,9.73495,9.49248,10.05121,9.79731,0.00679,0.00697,0.01547,0.00821
2025-03-17 13:36:35.614612,-7.98908,-4.64369,2.94988,-8.58741,-3.32876,-1.78976,-9.4724,-3.01684,-1.4293,-6.82201,6.66019,-2.27336,0.00475,0.00541,-0.00137,0.00467,0.00485,-0.00116,0.0,-0.00495,-0.01482,0.00241,-0.00737,0.00059,9.70005,9.3823,10.04343,9.80133,0.00733,0.00683,0.01562,0.00778
2025-03-17 13:36:35.627749,-7.90329,-4.52085,2.95644,-8.48509,-3.28322,-1.59691,-9.41968,-3.41774,-1.34588,-7.01701,6.57314,-2.22786,0.00517,0.00579,-0.00112,0.00515,0.00448,-0.00027,3e-05,-0.00506,-0.01487,0.00218,-0.00722,0.00035,9.57291,9.23723,10.11052,9.86955,0.00784,0.00683,0.01571,0.00755
2025-03-17 13:36:35.640312,-7.78393,-4.33596,2.88128,-8.35274,-3.18219,-1.46345,-9.36793,-3.62121,-1.2162,-7.23211,6.60687,-2.00554,0.00566,0.00633,-0.00088,0.00578,0.00408,0.00068,0.00097,-0.00524,-0.0147,0.00216,-0.00744,-0.00014,9.36439,9.05739,10.11684,9.99882,0.00854,0.00711,0.01564,0.00775
2025-03-17 13:36:35.653065,-7.57239,-4.1457,2.80991,-8.29902,-2.84605,-1.15114,-9.34519,-3.80887,-1.07346,-7.36256,6.59269,-1.85113,0.00607,0.00689,-0.00062,0.00668,0.00344,0.00189,0.00219,-0.00536,-0.01444,0.00224,-0.0079,-0.00062,9.07874,8.84866,10.14852,10.05473,0.0092,0.00775,0.01556,0.00823
2025-03-17 13:36:35.666013,-7.44527,-4.04446,2.77961,-8.28596,-2.52115,-0.98576,-9.31791,-3.90947,-0.94563,-7.26807,6.57417,-1.67281,0.00644,0.00755,-0.00033,0.00781,0.00285,0.00316,0.00357,-0.00533,-0.01425,0.00245,-0.00906,-0.00107,8.91717,8.71694,10.14897,9.94197,0.00993,0.00889,0.01563,0.00945
2025-03-17 13:36:35.678641,-7.47733,-3.87828,2.75227,-8.32982,-2.25548,-0.91782,-9.31522,-3.7478,-0.91371,-6.93071,6.5797,-1.49617,0.00666,0.00821,0.00014,0.00912,0.00226,0.00452,0.00569,-0.00532,-0.01416,0.00287,-0.01041,-0.00125,8.86152,8.67845,10.08237,9.67294,0.01057,0.01043,0.01616,0.01087
2025-03-17 13:36:35.691709,-7.56615,-3.73433,2.7335,-8.43646,-1.52371,-1.18195,-9.40042,-3.60195,-0.8743,-6.64048,6.58723,-1.39147,0.00688,0.00884,0.00069,0.01044,0.00149,0.00659,0.00813,-0.00558,-0.01418,0.00337,-0.01187,-0.00125,8.86927,8.65405,10.10477,9.45641,0.01122,0.01244,0.01727,0.0124
2025-03-17 13:36:35.706907,-7.96646,-3.59691,2.54357,-8.50837,-1.46878,-2.43079,-9.56811,-3.4422,-0.85976,-6.627,6.599,-1.53934,0.0067,0.00941,0.00133,0.0122,0.00116,0.00877,0.01104,-0.00611,-0.01443,0.00402,-0.01361,-0.00082,9.10341,8.96986,10.20474,9.47805,0.01163,0.01507,0.01917,0.01421
2025-03-17 13:36:35.720034,-8.74781,-3.42166,2.29974,-9.79103,-3.45849,-2.83787,-9.86043,-3.23328,-0.94121,-6.77821,6.71369,-1.83088,0.00617,0.00983,0.00177,0.01157,0.00152,0.00903,0.01329,-0.00661,-0.01474,0.00466,-0.0151,-0.0003,9.67061,10.76471,10.4196,9.71442,0.01174,0.01476,0.02092,0.01581
2025-03-17 13:36:35.732540,-10.02732,-3.50997,2.35377,-11.56036,-4.83635,-2.01259,-10.28643,-3.00537,-1.1686,-7.15019,6.96123,-2.26055,0.00546,0.01015,0.00196,0.00771,0.00117,0.00834,0.01398,-0.00722,-0.01497,0.00538,-0.01612,0.00043,10.88151,12.69184,10.78001,10.23201,0.01169,0.01142,0.02172,0.017
2025-03-17 13:36:35.745165,-11.89823,-5.06369,3.51157,-12.82795,-5.26649,-1.28417,-10.58871,-2.96278,-1.37635,-7.53702,7.42749,-2.68541,0.00384,0.00964,0.00175,0.00423,0.00025,0.00844,0.01406,-0.00789,-0.01495,0.00585,-0.01649,0.00105,13.39925,13.92628,11.08121,10.91722,0.01052,0.00944,0.02199,0.01753
2025-03-17 13:36:35.758264,-12.98363,-6.21311,4.45313,-12.79708,-5.42539,-0.9735,-10.63623,-2.97609,-1.58707,-7.80413,7.58705,-2.90398,0.00236,0.00809,0.00108,0.00755,-0.00111,0.01131,0.01288,-0.00876,-0.0144,0.00578,-0.01589,0.0014,15.06678,13.93369,11.15819,11.26503,0.0085,0.01364,0.02121,0.01697
2025-03-17 13:36:35.771281,-13.0628,-6.49041,4.45072,-12.35268,-5.30079,-0.81373,-10.21937,-3.13724,-1.58814,-7.97619,7.26414,-2.95752,0.00251,0.00566,6e-05,0.01084,-0.00207,0.0144,0.01123,-0.00958,-0.01362,0.00468,-0.01356,0.00121,15.25028,13.4666,10.8074,11.18634,0.00619,0.01814,0.02008,0.0144
2025-03-17 13:36:35.784676,-11.92326,-5.90945,3.26961,-11.71361,-4.51988,-1.20062,-9.69733,-3.48511,-1.51577,-8.14326,6.74499,-2.83884,0.00255,0.00358,-0.00064,0.01181,-0.00262,0.01741,0.00928,-0.01037,-0.01272,0.00324,-0.01085,0.00084,13.70314,12.61267,10.41546,10.94836,0.00444,0.0212,0.01885,0.01135
2025-03-17 13:36:35.797455,-10.63356,-5.1164,2.04284,-10.94895,-2.44916,-1.90733,-8.97318,-3.9486,-1.31647,-8.30492,6.17007,-2.54553,0.00249,0.00229,-0.00111,0.01088,-0.00322,0.01946,0.00676,-0.01104,-0.01144,0.00176,-0.00813,6e-05,11.97595,11.3805,9.89154,10.65463,0.00356,0.02253,0.01728,0.00832
2025-03-17 13:36:35.810741,-9.49509,-4.09623,0.95878,-10.33053,-0.64376,-2.25209,-8.3216,-4.45412,-0.90506,-8.60988,5.59145,-2.00651,0.00198,0.0026,-0.00137,0.00829,-0.00396,0.02051,0.00442,-0.01161,-0.0101,0.00034,-0.00567,-0.0008,10.38533,10.59274,9.48195,10.46042,0.00354,0.02247,0.01601,0.00574
2025-03-17 13:36:35.823930,-8.7597,-3.2655,-0.12263,-9.91427,-0.01179,-2.0936,-7.88097,-5.20357,-0.50797,-8.84858,5.1867,-1.46332,0.0007,0.00321,-0.00143,0.00419,-0.0045,0.02006,0.00248,-0.01182,-0.00871,-0.00065,-0.00398,-0.00169,9.34938,10.13292,9.45753,10.36053,0.00358,0.02098,0.01489,0.00437
2025-03-17 13:36:35.836752,-8.40588,-2.64303,-1.03561,-9.79256,0.16476,-1.74164,-7.64667,-5.79261,-0.18337,-9.00389,5.0895,-0.92993,-0.00074,0.00436,-0.00096,0.00092,-0.0047,0.01922,0.00164,-0.01186,-0.00754,-0.00104,-0.00331,-0.00267,8.87226,9.9476,9.59477,10.3845,0.00453,0.01981,0.01415,0.00438
2025-03-17 13:36:35.850103,-8.53201,-2.76,-1.10294,-9.74519,0.02677,-1.40144,-7.55183,-6.07624,0.12441,-9.07933,5.14861,-0.53194,-0.00179,0.00567,-0.00029,-0.00092,-0.00466,0.01838,0.00234,-0.01147,-0.00639,-0.00117,-0.00316,-0.00353,9.03489,9.84548,9.69362,10.45109,0.00595,0.01898,0.01334,0.00488
2025-03-17 13:36:35.864907,-8.83677,-3.0565,-0.94146,-9.84848,-0.54928,-1.04578,-7.67481,-6.02438,0.3747,-8.94585,5.36459,-0.20709,-0.00267,0.00686,0.00058,-0.00048,-0.00412,0.01755,0.00339,-0.01106,-0.00535,-0.00113,-0.0035,-0.00423,9.39771,9.91907,9.76403,10.43312,0.00738,0.01803,0.01275,0.00561
2025-03-17 13:36:35.878884,-9.19161,-3.40137,-0.52154,-9.97083,-0.98881,-0.77369,-7.83612,-5.78238,0.77976,-8.74624,5.56011,-0.02139,-0.00298,0.00771,0.00144,0.00025,-0.00355,0.01674,0.00508,-0.01065,-0.00432,-0.00117,-0.00381,-0.0047,9.81463,10.04957,9.76979,10.36398,0.00839,0.01711,0.01257,0.00616
2025-03-17 13:36:35.891709,-9.41423,-3.57749,-0.09277,-9.93088,-1.11217,-0.88575,-8.0726,-5.5481,1.2213,-8.51643,5.71221,0.09679,-0.0025,0.00831,0.00229,0.00107,-0.00303,0.01622,0.00683,-0.01027,-0.00346,-0.0013,-0.0041,-0.00471,10.07148,10.03214,9.87116,10.25516,0.00897,0.01654,0.01281,0.00638
2025-03-17 13:36:35.905016,-9.37481,-3.35108,0.08467,-9.85346,-0.98138,-1.07925,-8.23739,-5.14197,1.57764,-8.34838,5.78748,0.13055,-0.00164,0.00848,0.00306,0.00109,-0.00264,0.01579,0.00764,-0.0098,-0.00292,-0.00142,-0.00437,-0.00454,9.9561,9.96085,9.83786,10.15911,0.00916,0.01605,0.01276,0.00646
2025-03-17 13:36:35.918498,-9.19301,-3.03835,0.04477,-9.74247,-0.77051,-1.37283,-8.37113,-4.89005,1.79547,-8.23595,5.88885,0.10014,-0.00124,0.00853,0.00359,-0.00029,-0.00246,0.01532,0.00771,-0.00952,-0.00261,-0.00153,-0.00464,-0.00423,9.6822,9.86884,9.85962,10.12519,0.00934,0.01552,0.01253,0.00646
2025-03-17 13:36:35.931739,-8.90807,-2.94059,-0.24128,-9.62425,-0.73629,-1.60291,-8.48554,-4.74881,1.90944,-8.16922,6.02546,-0.00244,-0.00217,0.00848,0.0037,-0.00176,-0.00245,0.01487,0.00703,-0.00941,-0.00248,-0.00172,-0.00479,-0.00384,9.38398,9.78456,9.90967,10.15098,0.0095,0.01517,0.012,0.00638
2025-03-17 13:36:35.945394,-8.70715,-3.11435,-0.55242,-9.49114,-0.79457,-1.90375,-8.71465,-4.76216,1.94988,-8.06248,6.17351,-0.12949,-0.00362,0.00833,0.0036,-0.00241,-0.00233,0.01436,0.0066,-0.00944,-0.00246,-0.00198,-0.00478,-0.00352,9.26384,9.71274,10.12054,10.15542,0.00977,0.01475,0.01178,0.00626
2025-03-17 13:36:35.958263,-8.58973,-3.39836,-0.85925,-9.46434,-0.61508,-2.09273,-8.81156,-4.75944,1.84346,-7.90314,6.33597,-0.23759,-0.00534,0.00802,0.00333,-0.00166,-0.00191,0.01387,0.00619,-0.00954,-0.00252,-0.00254,-0.00431,-0.00326,9.27743,9.71244,10.18304,10.13216,0.01019,0.0141,0.01165,0.00597
2025-03-17 13:36:35.971622,-8.59031,-3.70621,-0.87643,-9.49793,-0.43894,-2.18768,-8.81826,-4.65892,1.72146,-7.70341,6.44537,-0.2554,-0.00674,0.00763,0.00285,-0.00104,-0.00162,0.01349,0.00513,-0.00951,-0.00275,-0.00325,-0.00357,-0.00304,9.39668,9.7565,10.1208,10.04742,0.01057,0.01363,0.01115,0.00571
2025-03-17 13:36:35.984470,-8.68409,-3.96445,-0.79183,-9.51476,-0.51961,-2.05547,-8.79491,-4.55266,1.61717,-7.53645,6.46637,-0.23064,-0.00766,0.0074,0.00241,-0.00127,-0.00165,0.01302,0.00428,-0.00947,-0.00306,-0.0041,-0.00259,-0.00281,9.579,9.74811,10.03456,9.93304,0.01092,0.01319,0.01083,0.0056
2025-03-17 13:36:35.997468,-8.81009,-3.98488,-0.76603,-9.56794,-0.65401,-1.79393,-8.82624,-4.7232,1.5201,-7.36124,6.3963,-0.15005,-0.00765,0.00719,0.0021,-0.0016,-0.00175,0.01254,0.0042,-0.00955,-0.00363,-0.00505,-0.00126,-0.00241,9.69968,9.75661,10.12531,9.7531,0.01071,0.01276,0.01105,0.00574
2025-03-17 13:36:36.011582,-8.90969,-4.00362,-0.64513,-9.64015,-0.6943,-1.53085,-8.85944,-4.92185,1.42067,-7.2017,6.33236,-0.05711,-0.0072,0.00712,0.00202,-0.00171,-0.00184,0.01208,0.00433,-0.0095,-0.00428,-0.00577,-0.00019,-0.00187,9.78916,9.7856,10.23389,9.58992,0.01033,0.01234,0.01128,0.00607
2025-03-17 13:36:36.026102,-8.96879,-3.95065,-0.57329,-9.68046,-0.7136,-1.32399,-8.9427,-4.93457,1.3258,-7.02477,6.30298,0.04691,-0.00643,0.00708,0.00225,-0.00117,-0.00178,0.01162,0.00527,-0.00955,-0.00535,-0.00607,0.00036,-0.00082,9.8171,9.79661,10.2995,9.43807,0.00983,0.01181,0.01215,0.00614
2025-03-17 13:36:36.039450,-8.99812,-3.82309,-0.58043,-9.70409,-0.70321,-1.25779,-8.97725,-4.80692,1.08696,-6.8904,6.29383,0.15071,-0.00562,0.00709,0.00253,-0.00057,-0.00168,0.01116,0.00573,-0.00932,-0.00652,-0.00611,0.0006,0.00036,9.79383,9.8105,10.24104,9.33341,0.00939,0.0113,0.01274,0.00615
2025-03-17 13:36:36.052119,-9.00986,-3.67343,-0.63782,-9.68973,-0.63794,-1.34602,-9.05179,-4.52988,0.74443,-6.7944,6.30469,0.20551,-0.00478,0.00713,0.00285,-0.00029,-0.00172,0.01066,0.0052,-0.00865,-0.00795,-0.006,0.00064,0.0017,9.75082,9.80355,10.14933,9.2712,0.00904,0.0108,0.01285,0.00627
2025-03-17 13:36:36.065194,-8.98887,-3.66233,-0.71054,-9.68375,-0.50341,-1.47426,-9.1332,-4.26135,0.34142,-6.78196,6.3701,0.16609,-0.00435,0.00709,0.00324,-0.00041,-0.00179,0.01016,0.00491,-0.00793,-0.00926,-0.0053,0.00016,0.00356,9.73228,9.80826,10.0842,9.30595,0.00893,0.01032,0.01314,0.00639
2025-03-17 13:36:36.077858,-8.95795,-3.68959,-0.80293,-9.69739,-0.47308,-1.56346,-9.23087,-4.06352,0.09128,-6.78325,6.47578,0.11301,-0.00411,0.007,0.00351,-0.00088,-0.00194,0.00969,0.00454,-0.00688,-0.01041,-0.00435,-0.00052,0.00549,9.72125,9.834,10.0861,9.37875,0.00884,0.00992,0.01328,0.00702
2025-03-17 13:36:36.090548,-8.93251,-3.71187,-0.88808,-9.66882,-0.4512,-1.87625,-9.23722,-3.91004,-0.03345,-6.80894,6.58712,0.07988,-0.00403,0.00682,0.00358,-0.00137,-0.00223,0.00913,0.00508,-0.00586,-0.01147,-0.00296,-0.00159,0.00768,9.71372,9.85951,10.03074,9.47408,0.00869,0.0095,0.01385,0.00838
2025-03-17 13:36:36.103620,-8.95163,-3.8022,-0.98516,-9.64884,-0.43658,-2.02957,-9.15807,-3.83152,-0.11434,-6.83235,6.65897,0.01557,-0.00398,0.0066,0.00356,-0.00077,-0.00228,0.00872,0.0061,-0.00503,-0.01223,-0.00163,-0.0026,0.00968,9.77543,9.86964,9.92793,9.5406,0.00849,0.00905,0.01456,0.01015
2025-03-17 13:36:36.116230,-8.93917,-3.98668,-1.12001,-9.5881,-0.28202,-2.19483,-8.99401,-3.76775,-0.15297,-6.90876,6.66237,-0.04426,-0.00378,0.00634,0.00346,-1e-05,-0.00216,0.00844,0.00774,-0.00421,-0.01246,-0.00032,-0.00352,0.01146,9.85174,9.84015,9.75252,9.59792,0.00815,0.00871,0.01526,0.01199
2025-03-17 13:36:36.129369,-8.81722,-4.06823,-1.25039,-9.47539,-0.11459,-2.32224,-8.7539,-3.94596,-0.13912,-7.01773,6.66844,-0.13207,-0.00334,0.00611,0.00314,0.00191,-0.00211,0.00822,0.00894,-0.0033,-0.01239,0.00107,-0.00443,0.01312,9.79068,9.75648,9.60316,9.68164,0.00764,0.0087,0.01563,0.01389
2025-03-17 13:36:36.141942,-8.68807,-4.11241,-1.35421,-9.39742,-0.09239,-2.41484,-8.73026,-4.28499,-0.12422,-7.14918,6.72714,-0.18797,-0.00265,0.00603,0.00287,0.00307,-0.00204,0.00796,0.00942,-0.00216,-0.01209,0.00235,-0.00511,0.01442,9.70713,9.70317,9.72595,9.81838,0.00718,0.00877,0.01548,0.01548
2025-03-17 13:36:36.154638,-8.61203,-4.17503,-1.41166,-9.40468,-0.07415,-2.39034,-8.62401,-4.35234,-0.31593,-7.27013,6.82051,-0.2181,-0.00183,0.00606,0.00269,0.00382,-0.00193,0.00766,0.00846,-0.00019,-0.01119,0.0034,-0.00559,0.01544,9.67423,9.70398,9.66521,9.97104,0.00688,0.00877,0.01403,0.01677
2025-03-17 13:36:36.167495,-8.72325,-4.09472,-1.3052,-9.50859,-0.04018,-2.17787,-8.49187,-4.40646,-0.38243,-7.42911,6.95719,-0.28144,-0.0007,0.00616,0.00248,0.0043,-0.0019,0.0074,0.0076,0.00135,-0.01017,0.00431,-0.00566,0.01609,9.72447,9.7549,9.57471,10.18201,0.00668,0.00877,0.01277,0.01759
2025-03-17 13:36:36.181747,-8.9065,-3.87805,-1.1315,-9.63838,0.03629,-1.96627,-8.20957,-4.27651,-0.31073,-7.52111,7.06055,-0.30579,0.0002,0.00618,0.00226,0.0044,-0.00196,0.00717,0.00679,0.00317,-0.00833,0.00498,-0.00546,0.01657,9.77984,9.83697,9.26186,10.32046,0.00658,0.00864,0.0112,0.01814
2025-03-17 13:36:36.195155,-9.15766,-3.50922,-1.01599,-9.75393,0.10106,-1.73884,-7.97918,-4.19553,-0.13229,-7.55859,7.08748,-0.25659,0.00031,0.00584,0.00216,0.00353,-0.00216,0.0068,0.00682,0.0046,-0.00637,0.00526,-0.00464,0.01689,9.85949,9.90823,9.01595,10.36487,0.00623,0.00796,0.0104,0.01829
2025-03-17 13:36:36.208081,-9.3416,-3.21559,-0.93363,-9.80905,0.12535,-1.61552,-7.85995,-4.19989,0.10402,-7.49548,7.16909,-0.21437,-2e-05,0.00539,0.00215,0.00284,-0.00222,0.00646,0.00966,0.00543,-0.00429,0.00549,-0.00392,0.01725,9.92357,9.94199,8.91228,10.3742,0.0058,0.0074,0.01188,0.01852
2025-03-17 13:36:36.221150,-9.41697,-3.10751,-0.996,-9.76293,0.1357,-1.68723,-7.97849,-4.42328,0.35264,-7.34881,7.21236,-0.20547,-0.00065,0.00493,0.00219,0.0036,-0.00206,0.00605,0.01322,0.00562,-0.00228,0.00565,-0.00319,0.01749,9.96634,9.90858,9.12941,10.2988,0.00543,0.00734,0.01454,0.01865
2025-03-17 13:36:36.233709,-9.32269,-3.17514,-1.18132,-9.71168,0.31458,-1.78408,-7.95655,-4.53667,0.62237,-7.32288,7.33049,-0.21008,-0.00162,0.00438,0.00212,0.00405,-0.00185,0.00565,0.0169,0.00543,-0.00019,0.00585,-0.00231,0.01764,9.91915,9.8792,9.18016,10.36363,0.00513,0.00719,0.01775,0.01873
2025-03-17 13:36:36.246341,-9.19989,-3.2393,-1.39826,-9.63479,0.45314,-1.81921,-7.90215,-4.53191,0.99369,-7.32247,7.33334,-0.1829,-0.00235,0.00396,0.00201,0.00422,-0.00166,0.00524,0.02035,0.00524,0.00219,0.00593,-0.00158,0.01778,9.85323,9.8155,9.16349,10.36484,0.00502,0.00693,0.02113,0.01881
2025-03-17 13:36:36.259433,-9.08825,-3.27195,-1.58305,-9.54074,0.62524,-1.76356,-7.85887,-4.56375,1.31539,-7.29726,7.36099,-0.14249,-0.00279,0.00375,0.00181,0.00364,-0.0014,0.00472,0.02274,0.00527,0.00428,0.00606,-0.00105,0.01793,9.78816,9.72249,9.18259,10.36603,0.00501,0.00612,0.02373,0.01896
2025-03-17 13:36:36.272437,-9.01377,-3.20165,-1.6,-9.56719,0.68348,-1.70995,-7.8867,-4.67896,1.67229,-7.34337,7.38527,-0.03718,-0.00287,0.0038,0.00167,0.0031,-0.00116,0.00424,0.02318,0.00592,0.00596,0.00635,-0.00084,0.01802,9.69838,9.7428,9.32144,10.41483,0.00505,0.00538,0.02466,0.01912
2025-03-17 13:36:36.286148,-9.03076,-3.12052,-1.54441,-9.61562,0.62073,-1.63692,-7.96065,-4.7259,2.00208,-7.42477,7.49705,0.07937,-0.00287,0.00401,0.00165,0.00234,-0.00097,0.00376,0.02288,0.00674,0.00723,0.00683,-0.00092,0.01811,9.67871,9.77369,9.47177,10.55174,0.0052,0.00453,0.02492,0.01938
2025-03-17 13:36:36.299195,-9.12427,-3.09702,-1.31425,-9.66371,0.43748,-1.6474,-8.00305,-4.729,2.33937,-7.24893,7.53742,0.15968,-0.00307,0.00423,0.00171,0.00133,-0.00083,0.00337,0.02108,0.00755,0.00817,0.00716,-0.00109,0.0181,9.72477,9.81288,9.58566,10.45874,0.0055,0.00372,0.02384,0.0195
