Timestamp,LT_ax (m/s²),LT_ay (m/s²),LT_az (m/s²),LS_ax (m/s²),LS_ay (m/s²),LS_az (m/s²),RS_ax (m/s²),RS_ay (m/s²),RS_az (m/s²),RT_ax (m/s²),RT_ay (m/s²),RT_az (m/s²),LT_gx (rad/s),LT_gy (rad/s),LT_gz (rad/s),LS_gx (rad/s),LS_gy (rad/s),LS_gz (rad/s),RS_gx (rad/s),RS_gy (rad/s),RS_gz (rad/s),RT_gx (rad/s),RT_gy (rad/s),RT_gz (rad/s),LT_a_res (m/s²),LS_a_res (m/s²),RS_a_res (m/s²),RT_a_res (m/s²),LT_g_res (rad/s),LS_g_res (rad/s),RS_g_res (rad/s),RT_g_res (rad/s)
2025-03-19 15:33:29.486955,-9.61347,0.29582,-0.29879,-8.53806,4.76898,-0.02855,-9.62151,0.95849,-1.84621,-8.45312,3.90283,-3.14862,0.0031,-0.00263,-0.00844,-0.01273,-0.00332,0.01287,-0.0011,0.0006,-0.00379,0.00433,0.00272,-0.00779,9.62266,9.7797,9.84381,9.82859,0.00937,0.0184,0.00399,0.00932
2025-03-19 15:33:29.500061,-9.62298,0.46565,-0.30579,-8.43651,4.65842,0.08628,-9.68206,0.82446,-1.8737,-8.48126,4.20645,-3.11136,0.00291,-0.00227,-0.00949,-0.01274,-0.00332,0.01299,-0.00545,0.00034,-0.00397,1e-05,0.00366,-0.0082,9.63909,9.63758,9.8961,9.96527,0.01018,0.0185,0.00675,0.00898
2025-03-19 15:33:29.512805,-9.60235,0.60821,-0.34226,-8.36341,4.66855,0.22958,-9.77237,0.81893,-1.87176,-8.64016,4.35723,-3.01694,0.0022,-0.00182,-0.01054,-0.01249,-0.00337,0.01311,-0.00972,0.0,-0.00433,-0.00427,0.00449,-0.00851,9.62768,9.58095,9.98365,10.13606,0.01092,0.01842,0.01064,0.01053
2025-03-19 15:33:29.526001,-9.43965,0.56888,-0.40756,-8.30899,4.76806,0.35188,-9.80848,0.97482,-1.95492,-8.74408,4.40271,-3.00889,0.00092,-0.00133,-0.01146,-0.01222,-0.00344,0.01323,-0.01318,-0.00035,-0.00478,-0.00845,0.00513,-0.00844,9.46555,9.58632,10.04879,10.24189,0.01157,0.01834,0.01402,0.013
2025-03-19 15:33:29.538741,-9.23316,0.43357,-0.4512,-8.18937,4.84288,0.53275,-9.801,1.27757,-2.1485,-8.75973,4.2996,-3.00795,-0.00033,-0.00085,-0.01228,-0.0121,-0.00352,0.0133,-0.01619,-0.00063,-0.0053,-0.0122,0.0056,-0.00819,9.25434,9.52907,10.11473,10.21113,0.01231,0.01832,0.01705,0.01573
2025-03-19 15:33:29.551823,-8.97488,0.15447,-0.40499,-7.91086,4.95897,0.8514,-9.57105,1.43984,-2.2792,-8.73349,4.16686,-2.77605,-0.00138,-0.0004,-0.01304,-0.01227,-0.00381,0.01342,-0.02009,-0.0006,-0.00604,-0.0157,0.00605,-0.00782,8.98534,9.37539,9.94348,10.06693,0.01312,0.01858,0.02099,0.01855
2025-03-19 15:33:29.564756,-8.82258,-0.07191,-0.37519,-7.68637,5.12243,1.16687,-9.35455,1.50218,-2.37395,-8.69215,3.64503,-2.17155,-0.00164,-5e-05,-0.01368,-0.01229,-0.00428,0.01354,-0.0239,-0.00039,-0.00673,-0.01831,0.00655,-0.00706,8.83085,9.31027,9.76728,9.6724,0.01378,0.01878,0.02483,0.02069
2025-03-19 15:33:29.577481,-8.79908,-0.21929,-0.38582,-7.40485,5.42931,1.49078,-9.31487,0.93782,-1.9439,-8.77921,2.99379,-1.49819,-0.00114,0.00025,-0.0142,-0.01209,-0.00495,0.01379,-0.02537,-0.00024,-0.00711,-0.02016,0.00682,-0.00611,8.81026,9.30224,9.56165,9.39584,0.01425,0.019,0.02635,0.02214
2025-03-19 15:33:29.590688,-9.06048,-0.27712,-0.39934,-7.0765,5.799,1.73675,-9.47742,0.74786,-1.38691,-9.03118,2.13469,-1.04781,0.00071,0.00061,-0.0145,-0.00976,-0.0052,0.01408,-0.0243,-0.0001,-0.00727,-0.01866,0.00587,-0.0045,9.07351,9.31244,9.60751,9.33901,0.01453,0.0179,0.02536,0.02007
2025-03-19 15:33:29.605088,-9.42466,-0.32507,-0.46807,-6.88848,5.48315,1.51263,-9.61631,0.88758,-1.2239,-9.26937,1.35434,-1.00215,0.0028,0.00098,-0.01456,-0.00663,-0.00554,0.01365,-0.0226,0.00061,-0.0074,-0.01487,0.00458,-0.0029,9.44187,8.93332,9.73443,9.42124,0.01486,0.01615,0.02379,0.01583
2025-03-19 15:33:29.618273,-9.77319,-0.40195,-0.68241,-6.65719,4.62102,1.52189,-9.5841,0.90053,-1.52253,-9.29745,1.11386,-1.41572,0.00559,0.0014,-0.01413,-0.00228,-0.00665,0.0126,-0.02306,0.00132,-0.0075,-0.00842,0.00349,-0.00117,9.80523,8.24549,9.74597,9.47035,0.01526,0.01443,0.02428,0.00919
2025-03-19 15:33:29.631017,-9.93141,-0.45867,-0.91658,-6.40563,4.23065,1.48982,-9.52315,0.31293,-1.85428,-9.05958,1.62114,-1.88368,0.00834,0.00195,-0.01352,0.00089,-0.00753,0.0109,-0.0234,0.00192,-0.00749,-0.00341,0.00291,0.00037,9.98416,7.81985,9.70704,9.39427,0.016,0.01328,0.02464,0.0045
2025-03-19 15:33:29.643795,-10.01875,-0.45068,-1.12616,-6.27043,4.66253,1.40338,-9.53302,-0.40673,-2.03927,-8.77261,2.2337,-2.3619,0.01086,0.00264,-0.01281,0.00395,-0.00794,0.00831,-0.02254,0.00231,-0.00742,0.00011,0.00283,0.00169,10.09191,7.93895,9.75718,9.35557,0.017,0.01215,0.02384,0.0033
2025-03-19 15:33:29.657180,-10.17476,-0.26579,-1.23186,-6.21754,5.14897,1.50962,-9.44998,-0.79198,-2.01451,-8.68517,2.37942,-2.48964,0.01308,0.00344,-0.01196,0.00638,-0.00824,0.00583,-0.02133,0.00251,-0.00742,0.00044,0.00345,0.00234,10.25251,8.21271,9.69472,9.34303,0.01805,0.01194,0.02272,0.00419
2025-03-19 15:33:29.669953,-10.3905,-0.05471,-1.28531,-6.17666,5.58813,1.59438,-9.51133,-0.96619,-1.79753,-8.9526,2.36009,-2.48918,0.01472,0.00404,-0.01116,0.00793,-0.00842,0.00297,-0.02006,0.00274,-0.0073,-0.0002,0.00413,0.00267,10.46984,8.48059,9.7278,9.58724,0.01891,0.01194,0.02152,0.00492
2025-03-19 15:33:29.683132,-10.61525,0.1601,-1.26825,-6.21982,5.88083,1.42888,-9.72504,-1.06535,-1.28177,-9.45129,2.27643,-2.35482,0.0157,0.00436,-0.0104,0.00842,-0.00871,7e-05,-0.01839,0.00287,-0.00692,-0.0008,0.00458,0.00282,10.69194,8.67825,9.86683,10.00271,0.01933,0.01211,0.01986,0.00544
2025-03-19 15:33:29.695881,-10.82233,0.38651,-1.33452,-6.27372,6.14084,1.41517,-9.82614,-1.12554,-0.94598,-9.77535,1.91709,-2.06714,0.01489,0.00465,-0.00987,0.00823,-0.00932,-0.00292,-0.01672,0.00304,-0.00658,-0.00042,0.00425,0.00288,10.91115,8.89225,9.93553,10.17378,0.01846,0.01277,0.01822,0.00515
2025-03-19 15:33:29.708760,-10.98823,0.4992,-1.31503,-6.31756,6.35458,1.35586,-10.01469,-1.11746,-0.64552,-9.96234,1.67437,-1.96478,0.01319,0.00491,-0.0095,0.00833,-0.00969,-0.00616,-0.01436,0.0031,-0.00615,0.00063,0.00351,0.00285,11.07789,9.06259,10.0975,10.29136,0.01698,0.01419,0.01593,0.00457
2025-03-19 15:33:29.721784,-11.11761,0.53742,-1.1609,-6.27535,6.50357,1.38523,-10.0624,-1.19714,-0.73009,-10.01071,1.6197,-1.98363,0.01141,0.00538,-0.00912,0.00905,-0.00999,-0.00899,-0.01206,0.00312,-0.00575,0.00207,0.00238,0.00265,11.19097,9.14305,10.15963,10.33308,0.01557,0.0162,0.01372,0.00412
2025-03-19 15:33:29.734497,-11.07012,0.44645,-0.75644,-6.19324,6.66654,1.40154,-9.99074,-1.35899,-0.97841,-9.85032,1.47331,-2.16166,0.01053,0.00579,-0.00872,0.01027,-0.00955,-0.01124,-0.01002,0.00314,-0.00542,0.00291,0.00158,0.00247,11.10491,9.2067,10.1301,10.19177,0.01485,0.01797,0.01182,0.00413
2025-03-19 15:33:29.747722,-10.95915,0.3428,-0.42258,-6.06151,6.82827,1.39689,-9.88029,-1.7165,-1.28618,-9.66459,1.30235,-2.38927,0.01033,0.0062,-0.00827,0.01178,-0.00888,-0.0129,-0.0077,0.00308,-0.00478,0.00328,0.0012,0.00224,10.97265,9.2368,10.11043,10.04037,0.01461,0.0196,0.00957,0.00415
2025-03-19 15:33:29.762117,-10.88784,0.27472,-0.10859,-5.85348,7.2558,1.436,-9.75412,-1.90872,-1.50272,-9.50571,1.32184,-2.71851,0.01092,0.00657,-0.00761,0.01323,-0.00785,-0.01419,-0.00575,0.00299,-0.00405,0.00385,0.00132,0.00166,10.89185,9.43249,10.05208,9.97477,0.01484,0.02093,0.00764,0.0044
2025-03-19 15:33:29.776088,-10.83175,0.32075,0.21367,-5.72677,7.64448,1.5271,-9.66276,-1.76386,-1.44218,-9.37358,1.50685,-2.87088,0.0118,0.00677,-0.00696,0.01368,-0.0067,-0.01535,-0.00435,0.00278,-0.00314,0.00411,0.0016,0.00096,10.8386,9.67295,9.92774,9.9185,0.01528,0.02163,0.00604,0.00451
2025-03-19 15:33:29.788879,-10.82947,0.63898,0.41763,-5.60626,8.00567,1.61578,-9.61671,-1.43621,-1.3277,-9.26907,1.85632,-2.75565,0.01232,0.00662,-0.00624,0.01276,-0.00485,-0.01648,-0.00347,0.00253,-0.00235,0.00338,0.00185,0.00015,10.85634,9.90614,9.81359,9.84658,0.01531,0.0214,0.0049,0.00386
2025-03-19 15:33:29.801817,-10.75011,0.92753,0.49251,-5.52469,8.17307,1.68289,-9.63371,-1.11069,-1.24162,-9.23931,2.16055,-2.61393,0.01178,0.00618,-0.00566,0.01104,-0.00311,-0.01738,-0.00305,0.00226,-0.00174,0.00254,0.00196,-0.00052,10.80128,10.00767,9.77669,9.84202,0.01446,0.02082,0.00418,0.00325
2025-03-19 15:33:29.815035,-10.60217,1.12536,0.49331,-5.48934,8.34648,1.72629,-9.58748,-0.96225,-1.27565,-9.20879,2.37809,-2.51707,0.01044,0.00556,-0.00523,0.00939,-0.00151,-0.01802,-0.00308,0.002,-0.00137,0.00188,0.00197,-0.00098,10.67313,10.13788,9.71972,9.83833,0.01293,0.02038,0.00392,0.00289
2025-03-19 15:33:29.827767,-10.39743,1.1623,0.43413,-5.61732,8.68978,1.81557,-9.55003,-0.84158,-1.35695,-9.01426,2.51552,-2.51878,0.00827,0.00471,-0.00486,0.00726,0.00014,-0.01817,-0.00299,0.00172,-0.00111,0.00142,0.00178,-0.00136,10.4712,10.50537,9.68259,9.6917,0.01069,0.01957,0.00362,0.00265
2025-03-19 15:33:29.841063,-10.22095,1.09805,0.34515,-5.79794,8.83187,1.90135,-9.48609,-0.63618,-1.47894,-8.7799,2.67403,-2.59169,0.00606,0.004,-0.00452,0.00505,0.00152,-0.01802,-0.00297,0.00132,-0.00109,0.00125,0.00158,-0.00171,10.28556,10.73467,9.62174,9.53698,0.00855,0.01878,0.00343,0.00264
2025-03-19 15:33:29.853825,-10.08193,0.98803,0.24884,-5.94579,8.81034,1.99055,-9.48877,-0.46396,-1.68876,-8.56801,2.93627,-2.66725,0.00407,0.00345,-0.00418,0.00297,0.00231,-0.01737,-0.00357,0.00091,-0.00119,0.00109,0.0015,-0.00202,10.13328,10.81373,9.64904,9.44175,0.00678,0.01777,0.00387,0.00274
2025-03-19 15:33:29.866992,-9.95156,0.8469,0.13854,-5.99013,8.64476,1.99659,-9.45167,-0.26756,-1.82072,-8.41381,3.16928,-2.81576,0.00269,0.00292,-0.00376,0.00143,0.00282,-0.01655,-0.00419,0.00051,-0.00138,0.00086,0.00157,-0.00224,9.98849,10.70513,9.62916,9.42152,0.00547,0.01685,0.00444,0.00287
2025-03-19 15:33:29.879899,-9.80014,0.72825,0.04503,-5.92942,8.40391,1.84278,-9.37055,-0.22386,-1.8533,-8.31677,3.40162,-2.88288,0.00169,0.00243,-0.00338,0.00074,0.00306,-0.01561,-0.00526,7e-05,-0.00172,0.00032,0.0018,-0.00242,9.82726,10.4489,9.55469,9.43667,0.00449,0.01592,0.00553,0.00303
2025-03-19 15:33:29.892707,-9.63138,0.67592,-0.01255,-6.00288,8.07172,1.84463,-9.27072,-0.30423,-1.73676,-8.30542,3.61526,-2.70183,0.00068,0.00192,-0.003,0.00072,0.00307,-0.01452,-0.00627,-0.0003,-0.00208,-0.00128,0.00227,-0.00264,9.65508,10.22692,9.4369,9.45251,0.00363,0.01486,0.00661,0.00371
2025-03-19 15:33:29.905947,-9.50115,0.67258,-0.16988,-6.01355,8.07397,1.8698,-9.2411,-0.2642,-1.56839,-8.33654,3.63805,-2.53475,-0.00068,0.00138,-0.00268,-0.00018,0.00331,-0.01349,-0.00709,-0.0006,-0.00245,-0.00312,0.00264,-0.00283,9.52644,10.23953,9.37697,9.44237,0.00309,0.01389,0.00753,0.00497
2025-03-19 15:33:29.920301,-9.42042,0.62564,-0.32135,-6.25036,8.32629,2.07323,-9.2478,-0.33627,-1.38799,-8.50429,3.46749,-2.23119,-0.00243,0.00089,-0.00238,-0.00174,0.00354,-0.01229,-0.00822,-0.00069,-0.00292,-0.00489,0.00265,-0.00303,9.44664,10.61567,9.35742,9.45117,0.00352,0.01291,0.00875,0.00633
2025-03-19 15:33:29.933586,-9.43217,0.40935,-0.32743,-6.56352,8.30395,2.16706,-9.36418,-0.48556,-1.27359,-8.69687,3.2717,-2.09267,-0.00372,0.00026,-0.00192,-0.00306,0.00357,-0.01104,-0.00907,-0.00058,-0.00336,-0.00611,0.00257,-0.00322,9.44672,10.80424,9.46286,9.52464,0.00419,0.012,0.00969,0.00737
2025-03-19 15:33:29.946289,-9.49469,0.14754,-0.36196,-6.80591,7.98003,2.25624,-9.53769,-0.49804,-1.31007,-8.9421,2.98729,-2.06034,-0.00454,-0.00033,-0.00144,-0.00405,0.00315,-0.00962,-0.00926,-0.00039,-0.00369,-0.00656,0.0024,-0.00338,9.50273,10.72809,9.64012,9.65039,0.00477,0.0109,0.00998,0.00776
2025-03-19 15:33:29.959203,-9.58969,-0.12101,-0.48698,-6.96704,7.76013,2.28691,-9.63127,-0.56761,-1.42038,-9.10048,2.71238,-2.15411,-0.00459,-0.00074,-0.00086,-0.00447,0.00278,-0.00822,-0.00935,-0.00017,-0.00395,-0.00617,0.00211,-0.00333,9.60281,10.67657,9.75198,9.73735,0.00473,0.00976,0.01015,0.00732
2025-03-19 15:33:29.972348,-9.70063,-0.33059,-0.59249,-7.106,7.5902,2.27818,-9.64248,-0.75438,-1.56175,-9.12789,2.49174,-2.2923,-0.00415,-0.00107,-0.00031,-0.00431,0.00249,-0.00649,-0.00929,-2e-05,-0.0041,-0.00571,0.00198,-0.00319,9.72433,10.64408,9.79722,9.73559,0.0043,0.00818,0.01015,0.00683
2025-03-19 15:33:29.985117,-9.79871,-0.44824,-0.67427,-7.22578,7.33007,1.89935,-9.60144,-0.94353,-1.67939,-9.00648,2.34681,-2.51699,-0.00341,-0.00138,0.00023,-0.00314,0.00213,-0.00497,-0.00854,-7e-05,-0.00412,-0.00489,0.00197,-0.00307,9.8321,10.46658,9.79277,9.64155,0.00369,0.00625,0.00948,0.0061
2025-03-19 15:33:29.998398,-9.87119,-0.41793,-0.64877,-7.28977,7.01405,1.64463,-9.58847,-1.09484,-1.78953,-8.94859,2.35506,-2.61132,-0.00263,-0.00163,0.00077,-0.00113,0.00177,-0.00377,-0.00758,-0.00021,-0.00405,-0.00438,0.00205,-0.00305,9.90131,10.24902,9.81529,9.61471,0.00319,0.00432,0.0086,0.00572
2025-03-19 15:33:30.011090,-9.92272,-0.28003,-0.60085,-7.18017,6.88326,1.38964,-9.62308,-1.19436,-1.89392,-8.99321,2.45019,-2.68966,-0.00217,-0.00167,0.00121,-0.00064,0.00158,-0.00308,-0.00666,-0.0004,-0.00391,-0.00415,0.00212,-0.00311,9.94484,10.04317,9.88014,9.70132,0.00299,0.00352,0.00773,0.0056
2025-03-19 15:33:30.023998,-9.94144,-0.07184,-0.62018,-6.99606,6.79514,1.18661,-9.64287,-1.10145,-1.89392,-9.11768,2.55836,-2.65541,-0.00214,-0.00159,0.00158,-0.00142,0.00158,-0.00288,-0.00581,-0.00048,-0.00373,-0.00472,0.00221,-0.00322,9.96102,9.82481,9.88863,9.83506,0.0031,0.00358,0.00692,0.00613
2025-03-19 15:33:30.037177,-9.89469,0.13491,-0.75314,-6.86289,6.51576,1.13856,-9.66445,-0.91251,-1.74915,-9.20697,2.61522,-2.62132,-0.0035,-0.00163,0.00201,-0.00399,0.00175,-0.00366,-0.00521,-0.00054,-0.00356,-0.00534,0.00227,-0.00332,9.92423,9.53156,9.86376,9.92366,0.00435,0.00569,0.00633,0.00669
2025-03-19 15:33:30.049938,-9.87189,0.29457,-0.82672,-6.91452,6.37456,1.23771,-9.73531,-0.81136,-1.57615,-9.25614,2.58869,-2.57562,-0.00514,-0.00179,0.00246,-0.00614,0.00198,-0.00467,-0.00538,-0.00057,-0.00343,-0.00622,0.00229,-0.00337,9.91082,9.48565,9.89539,9.95044,0.00597,0.00796,0.00641,0.00744
2025-03-19 15:33:30.063116,-9.8668,0.35625,-0.87433,-7.12859,6.07401,1.28089,-9.77525,-0.96566,-1.51145,-9.34621,2.42533,-2.48379,-0.0073,-0.00227,0.00298,-0.00697,0.00233,-0.00553,-0.00559,-0.00061,-0.00325,-0.00696,0.00228,-0.00341,9.91187,9.45257,9.93844,9.97011,0.00821,0.0092,0.00649,0.00808
2025-03-19 15:33:30.078303,-9.90413,0.07994,-0.94019,-7.37115,5.73091,1.21399,-9.71484,-1.14772,-1.48338,-9.42233,2.214,-2.4577,-0.00921,-0.00276,0.00341,-0.00483,0.00256,-0.00594,-0.00526,-0.00067,-0.00295,-0.00687,0.00215,-0.00351,9.94898,9.41546,9.89423,9.98611,0.0102,0.00807,0.00607,0.00801
2025-03-19 15:33:30.091517,-9.94069,-0.30215,-0.99837,-7.80878,5.82349,0.82618,-9.6811,-1.26274,-1.46283,-9.40953,1.9655,-2.47104,-0.01022,-0.00306,0.00378,-0.00123,0.00295,-0.00526,-0.00472,-0.00073,-0.00258,-0.0065,0.00199,-0.00364,9.99527,9.77613,9.87209,9.92514,0.01132,0.00615,0.00543,0.00771
2025-03-19 15:33:30.104184,-9.94027,-0.84041,-0.99586,-8.11702,5.63507,0.53102,-9.67062,-1.35309,-1.52153,-9.36675,1.87078,-2.53771,-0.01053,-0.00307,0.004,0.00149,0.00312,-0.00456,-0.00414,-0.00081,-0.00221,-0.00595,0.0018,-0.00379,10.02532,9.89556,9.88265,9.88311,0.01168,0.00572,0.00476,0.00728
2025-03-19 15:33:30.116938,-9.96506,-1.26551,-1.02066,-8.31407,5.50251,0.28459,-9.67301,-1.40167,-1.65511,-9.35837,1.9003,-2.58602,-0.01031,-0.00279,0.00411,0.00231,0.00294,-0.00419,-0.0033,-0.00088,-0.00177,-0.00551,0.00173,-0.00387,10.09682,9.97408,9.91318,9.89332,0.01144,0.00562,0.00385,0.00695
2025-03-19 15:33:30.130191,-9.97891,-1.49456,-1.09027,-8.47339,5.02079,0.30783,-9.69454,-1.37546,-1.77801,-9.36219,1.94999,-2.64525,-0.00908,-0.00246,0.00407,0.00109,0.00274,-0.00459,-0.00275,-0.00092,-0.00136,-0.00522,0.00165,-0.00389,10.14894,9.85401,9.95175,9.92222,0.01025,0.00546,0.0032,0.00672
2025-03-19 15:33:30.142975,-10.00913,-1.4445,-1.29861,-8.59271,4.83498,0.19889,-9.71392,-1.25853,-1.88877,-9.35615,2.00362,-2.72445,-0.00789,-0.00231,0.00394,0.0003,0.00254,-0.00503,-0.00235,-0.00093,-0.00097,-0.00491,0.00154,-0.00383,10.19586,9.86161,9.97555,9.9486,0.00912,0.00564,0.00271,0.00641
2025-03-19 15:33:30.156170,-10.00268,-1.42025,-1.52081,-8.74273,4.87369,0.10934,-9.7019,-1.18341,-1.89865,-9.30921,2.07237,-2.78088,-0.00713,-0.00238,0.00381,0.00095,0.00248,-0.00514,-0.00208,-0.00098,-0.00066,-0.00443,0.00145,-0.0036,10.21683,10.01,9.95652,9.93425,0.00843,0.00579,0.00239,0.00589
2025-03-19 15:33:30.168877,-9.9822,-1.51235,-1.52532,-8.95318,4.88862,0.11858,-9.66023,-1.16663,-1.85128,-9.25778,2.07066,-2.75711,-0.00739,-0.00248,0.00369,0.00126,0.00242,-0.00511,-0.00183,-0.00103,-0.00042,-0.00402,0.00145,-0.00335,10.21069,10.20157,9.90496,9.87906,0.00862,0.00579,0.00214,0.00543
2025-03-19 15:33:30.181763,-9.9608,-1.6102,-1.45906,-9.05886,4.61582,0.16593,-9.62067,-1.19795,-1.80861,-9.19414,2.0365,-2.6888,-0.00743,-0.00239,0.00359,0.00158,0.00239,-0.00501,-0.00143,-0.00108,-0.00016,-0.00362,0.00142,-0.00315,10.19505,10.1684,9.86222,9.79332,0.00859,0.00577,0.0018,0.005
2025-03-19 15:33:30.194868,-9.90491,-1.69422,-1.42543,-9.21207,4.48851,0.20357,-9.5816,-1.21846,-1.74599,-9.14586,2.00009,-2.63846,-0.00707,-0.00215,0.0035,0.0021,0.00205,-0.0048,-0.00104,-0.00112,8e-05,-0.00315,0.00139,-0.00302,10.14936,10.24941,9.8153,9.72669,0.00818,0.00563,0.00153,0.00458
2025-03-19 15:33:30.207599,-9.8078,-1.81671,-1.43993,-9.37125,4.40987,0.2636,-9.56422,-1.24492,-1.69613,-9.12494,1.96905,-2.59148,-0.00598,-0.00183,0.00333,0.00246,0.00171,-0.00453,-0.00056,-0.00115,0.00032,-0.00271,0.00138,-0.00294,10.07803,10.36035,9.7929,9.68801,0.00709,0.00543,0.00132,0.00423
2025-03-19 15:33:30.220738,-9.73298,-1.96974,-1.41276,-9.46845,4.24957,0.27022,-9.54673,-1.2022,-1.64285,-9.11826,2.02054,-2.57018,-0.00522,-0.00151,0.0031,0.00248,0.00125,-0.00406,1e-05,-0.00118,0.00055,-0.00227,0.00139,-0.00293,10.03029,10.38188,9.76137,9.68664,0.00626,0.00492,0.0013,0.00396
2025-03-19 15:33:30.235103,-9.68892,-2.13428,-1.34102,-9.49955,4.08759,0.31572,-9.51575,-1.1752,-1.62654,-9.10813,2.07681,-2.51652,-0.00461,-0.00125,0.00272,0.00245,0.00084,-0.00361,0.00047,-0.0012,0.00076,-0.00199,0.00139,-0.00295,10.01143,10.34647,9.72503,9.67492,0.0055,0.00444,0.0015,0.00382
2025-03-19 15:33:30.248190,-9.63692,-2.2068,-1.26663,-9.4713,3.8836,0.377,-9.49599,-1.11292,-1.59723,-9.08662,2.14863,-2.45804,-0.00378,-0.00105,0.00235,0.00256,0.00044,-0.00309,0.00111,-0.0012,0.00091,-0.00184,0.00135,-0.00297,9.96717,10.24353,9.69348,9.65532,0.00457,0.00404,0.00187,0.00375
2025-03-19 15:33:30.261053,-9.57928,-2.19926,-1.20282,-9.38171,3.9403,0.37458,-9.48353,-1.03534,-1.54554,-9.07827,2.17617,-2.39858,-0.00284,-0.00089,0.00199,0.00287,9e-05,-0.00252,0.00178,-0.0012,0.00105,-0.00164,0.00129,-0.00296,9.90182,10.18247,9.66426,9.63867,0.00358,0.00382,0.00239,0.00362
2025-03-19 15:33:30.273742,-9.526,-2.0499,-1.14315,-9.2605,3.99571,0.40016,-9.48625,-1.00175,-1.53745,-9.07159,2.21184,-2.31631,-0.0017,-0.00077,0.00157,0.00309,-0.00024,-0.00195,0.00232,-0.00118,0.00115,-0.00142,0.00122,-0.00294,9.81089,10.0937,9.6621,9.62036,0.00244,0.00366,0.00285,0.00349
2025-03-19 15:33:30.286945,-9.49534,-1.87537,-1.1227,-9.09797,4.12355,0.4247,-9.49823,-0.92009,-1.4678,-9.08683,2.23655,-2.24045,-0.00053,-0.0007,0.00121,0.00328,-0.00064,-0.00141,0.00261,-0.00109,0.00121,-0.00097,0.00109,-0.00286,9.74366,9.99785,9.65491,9.62249,0.00149,0.00363,0.00308,0.00321
2025-03-19 15:33:30.299663,-9.47751,-1.68167,-1.12763,-8.9725,4.27463,0.44528,-9.53438,-0.87126,-1.37883,-9.09853,2.26326,-2.18669,0.00043,-0.00069,0.00091,0.00341,-0.00098,-0.00094,0.00287,-0.00101,0.00125,-0.00046,0.00097,-0.00278,9.69138,9.94869,9.67288,9.62742,0.00122,0.00367,0.00329,0.00298
2025-03-19 15:33:30.312826,-9.50272,-1.47862,-1.10645,-8.86925,4.45556,0.47993,-9.56593,-0.84872,-1.30358,-9.1079,2.2954,-2.14608,0.00088,-0.00077,0.00071,0.00312,-0.00122,-0.00054,0.00306,-0.00096,0.0012,6e-05,0.00079,-0.00268,9.68051,9.9371,9.69158,9.63475,0.00137,0.00339,0.00342,0.00279
2025-03-19 15:33:30.325511,-9.53606,-1.31235,-1.07347,-8.75913,4.62135,0.45406,-9.57227,-0.87566,-1.26636,-9.12233,2.25937,-2.10427,0.00107,-0.00083,0.00057,0.00259,-0.00138,-0.00023,0.0034,-0.00091,0.00116,0.00059,0.00061,-0.00259,9.68561,9.9139,9.6953,9.63066,0.00147,0.00294,0.00371,0.00273
2025-03-19 15:33:30.338407,-9.56464,-1.16976,-1.04662,-8.65691,4.70231,0.40679,-9.55365,-0.8709,-1.26313,-9.11139,2.23605,-2.10048,0.00089,-0.00095,0.00051,0.00207,-0.00154,0.0,0.0039,-0.00085,0.00108,0.00109,0.0004,-0.00251,9.69258,9.85998,9.67606,9.61402,0.0014,0.00258,0.00414,0.00277
2025-03-19 15:33:30.351660,-9.60689,-1.04923,-1.05002,-8.54356,4.73573,0.43383,-9.561,-0.93935,-1.31033,-9.08516,2.23223,-2.10463,0.00057,-0.00108,0.00046,0.00151,-0.00173,0.00011,0.00448,-0.00068,0.00094,0.00162,0.00013,-0.00241,9.72089,9.77792,9.69598,9.58918,0.0013,0.0023,0.00463,0.00291
2025-03-19 15:33:30.364404,-9.64475,-0.96907,-1.08049,-8.45144,4.80242,0.42531,-9.56833,-0.86753,-1.40719,-9.08189,2.23348,-2.1448,0.00021,-0.00125,0.00043,0.0012,-0.0019,0.00017,0.00504,-0.00047,0.00085,0.00206,-9e-05,-0.00231,9.75335,9.7299,9.71008,9.59528,0.00134,0.00225,0.00513,0.0031
2025-03-19 15:33:30.378375,-9.66835,-0.94132,-1.08621,-8.4165,4.89789,0.39576,-9.56174,-0.77155,-1.5701,-9.09746,2.23376,-2.22336,-0.00021,-0.00143,0.00051,0.00112,-0.00204,0.00023,0.00542,-0.00029,0.00078,0.00256,-0.00026,-0.00213,9.77461,9.74594,9.72046,9.62792,0.00153,0.00234,0.00548,0.00334
2025-03-19 15:33:30.392760,-9.69296,-0.93467,-1.11399,-8.4022,4.93861,0.35609,-9.55623,-0.65816,-1.68343,-9.06756,2.32946,-2.35416,-0.00047,-0.00161,0.00064,0.00098,-0.00217,0.00023,0.0049,-9e-05,0.00067,0.00314,-0.0003,-0.00193,9.80143,9.75262,9.72567,9.65345,0.0018,0.00239,0.00495,0.0037
2025-03-19 15:33:30.405979,-9.71672,-0.95711,-1.18647,-8.4666,4.94511,0.28727,-9.55494,-0.59712,-1.71572,-9.01181,2.43857,-2.47268,-0.00048,-0.00179,0.00088,0.00076,-0.00232,0.00019,0.00434,8e-05,0.00057,0.00357,-0.00025,-0.00171,9.83557,9.80918,9.72611,9.65782,0.00205,0.00245,0.00438,0.00397
