Timestamp,S1_ax (m/s²),S1_ay (m/s²),S1_az (m/s²),S2_ax (m/s²),S2_ay (m/s²),S2_az (m/s²),S3_ax (m/s²),S3_ay (m/s²),S3_az (m/s²),S4_ax (m/s²),S4_ay (m/s²),S4_az (m/s²),S1_gx (rad/s),S1_gy (rad/s),S1_gz (rad/s),S2_gx (rad/s),S2_gy (rad/s),S2_gz (rad/s),S3_gx (rad/s),S3_gy (rad/s),S3_gz (rad/s),S4_gx (rad/s),S4_gy (rad/s),S4_gz (rad/s)
2025-02-24 15:41:42.638163,-9.55813,-1.57926,-1.53739,0.12443,-4.78086,8.66441,0.16989,0.18425,10.29392,1.08873,-0.28953,10.05943,0.00058,-0.002,0.00021,0.00033,-0.00027,0.00054,0.00014,-0.0008,0.0002,0.00013,-0.0006,-0.00029
2025-02-24 15:41:42.649182,-9.55454,-1.58285,-1.55175,0.11366,-4.81556,8.68355,0.15912,0.15912,10.25324,1.11266,-0.29791,9.9673,0.00049,-0.00261,0.00048,0.00013,-0.00028,0.00054,7e-05,-0.0008,0.00019,5e-05,-0.00069,-0.00029
2025-02-24 15:41:42.660449,-9.55693,-1.58046,-1.54696,0.11366,-4.78325,8.67996,0.1675,0.15912,10.26999,1.11147,-0.28116,10.02832,0.00051,-0.00233,0.0003,0.00033,-0.00029,0.00054,9e-05,-0.0008,0.00019,0.00023,-0.00055,-0.00032
2025-02-24 15:41:42.672562,-9.55454,-1.58285,-1.57089,0.10648,-4.81077,8.63809,0.17468,0.16152,10.29751,1.10907,-0.28475,10.00319,0.00029,-0.00241,0.00017,0.00017,-0.00029,0.00053,5e-05,-0.00079,0.00018,0.00021,-0.00055,-0.00032
2025-02-24 15:41:42.683519,-9.56531,-1.58883,-1.55653,0.12084,-4.78325,8.67637,0.16032,0.16152,10.27837,1.10429,-0.3015,10.04268,0.00038,-0.00216,0.0002,0.00041,-0.00028,0.00054,9e-05,-0.0008,0.00019,0.0003,-0.00048,-0.00032
2025-02-24 15:41:42.695681,-9.56531,-1.59362,-1.56132,0.11007,-4.82393,8.66202,0.1651,0.15673,10.25683,1.11506,-0.27278,10.02712,0.00021,-0.00247,0.0001,0.00026,-0.00028,0.00055,9e-05,-0.00081,0.00019,0.00024,-0.00054,-0.00033
2025-02-24 15:41:42.706832,-9.57847,-1.58883,-1.55414,0.11605,-4.77129,8.67996,0.15673,0.15673,10.25803,1.12582,-0.28355,9.98166,0.0003,-0.00215,-2e-05,0.00046,-0.00028,0.00054,0.0001,-0.00081,0.00018,0.0002,-0.00059,-0.00031
2025-02-24 15:41:42.718102,-9.56531,-1.58644,-1.55533,0.11605,-4.78445,8.66321,0.15314,0.14955,10.28196,1.11386,-0.29791,10.03191,-1e-05,-0.00208,-0.00019,0.00035,-0.00028,0.00054,7e-05,-0.00081,0.00019,0.00027,-0.00053,-0.00031
2025-02-24 15:41:42.730169,-9.57608,-1.58405,-1.56251,0.1328,-4.79402,8.68116,0.15912,0.16152,10.30349,1.11027,-0.29073,10.02353,-0.00011,-0.00197,-0.00027,0.00046,-0.00029,0.00054,8e-05,-0.00081,0.00019,0.00026,-0.00054,-0.00032
2025-02-24 15:41:42.741193,-9.57727,-1.5996,-1.54576,0.11486,-4.79522,8.65843,0.15793,0.17228,10.27717,1.11266,-0.27039,10.00918,-4e-05,-0.00192,-0.00033,0.00038,-0.00027,0.00053,9e-05,-0.00081,0.00018,0.00023,-0.00055,-0.00033
2025-02-24 15:41:42.752372,-9.57847,-1.59601,-1.56491,0.0993,-4.79402,8.6692,0.17587,0.14955,10.29153,1.10189,-0.27637,10.04148,4e-05,-0.00194,-0.00036,0.00038,-0.00029,0.00055,5e-05,-0.0008,0.00018,0.00031,-0.00049,-0.00033
2025-02-24 15:41:42.764496,-9.57129,-1.59242,-1.55294,0.11486,-4.79043,8.6668,0.1651,0.1663,10.25085,1.11745,-0.27517,10.01994,-7e-05,-0.00158,-0.00055,0.00034,-0.00028,0.00055,0.00011,-0.0008,0.00018,0.00025,-0.00055,-0.00031
2025-02-24 15:41:42.775574,-9.5677,-1.58524,-1.55055,0.12562,-4.78565,8.66202,0.15434,0.1675,10.29153,1.11864,-0.29671,10.0008,-0.00023,-0.00156,-0.00059,0.00035,-0.00027,0.00054,5e-05,-0.00079,0.00018,0.00026,-0.00054,-0.00032
2025-02-24 15:41:42.786815,-9.5665,-1.57567,-1.54337,0.12084,-4.78804,8.66202,0.15912,0.16152,10.2365,1.12343,-0.27517,10.03071,-8e-05,-0.00138,-0.00058,0.00033,-0.00028,0.00055,0.00013,-0.0008,0.00019,0.00031,-0.00049,-0.00035
2025-02-24 15:41:42.798643,-9.56172,-1.58883,-1.55892,0.12084,-4.77727,8.67398,0.17109,0.15793,10.26641,1.11386,-0.27159,10.01277,0.00013,-0.00155,-0.00053,0.00036,-0.00029,0.00055,0.0001,-0.0008,0.00019,0.00024,-0.00057,-0.00032
2025-02-24 15:41:42.809560,-9.55215,-1.58524,-1.54457,0.11486,-4.78923,8.67518,0.16391,0.15553,10.31785,1.10907,-0.28834,10.03669,0.0004,-0.00114,-0.00066,0.00046,-0.00028,0.00053,5e-05,-0.0008,0.00019,0.00028,-0.00052,-0.00034
2025-02-24 15:41:42.821653,-9.57009,-1.58166,-1.54098,0.13041,-4.79282,8.67757,0.15673,0.16032,10.24248,1.11506,-0.30987,9.99482,0.00029,-0.00103,-0.00069,0.00043,-0.00029,0.00053,0.00011,-0.00081,0.00019,0.00016,-0.00063,-0.00029
2025-02-24 15:41:42.832557,-9.56172,-1.58644,-1.53858,0.12203,-4.79881,8.69791,0.15434,0.15553,10.31546,1.12104,-0.25962,10.05464,0.00025,-0.00125,-0.00055,0.00036,-0.00029,0.00054,7e-05,-0.00081,0.00019,0.00033,-0.00046,-0.00036
2025-02-24 15:41:42.843406,-9.54377,-1.58405,-1.53978,0.11844,-4.78445,8.65245,0.15314,0.16032,10.24966,1.09831,-0.30987,9.99003,0.00034,-0.00126,-0.00065,0.00018,-0.00029,0.00055,0.00012,-0.00081,0.0002,0.00017,-0.00063,-0.00028
2025-02-24 15:41:42.855306,-9.55334,-1.59003,-1.53858,0.12084,-4.81436,8.68475,0.1651,0.15553,10.27837,1.10309,-0.2656,10.05943,0.00035,-0.00113,-0.00077,0.00026,-0.00029,0.00056,7e-05,-0.0008,0.00019,0.00038,-0.00043,-0.00036
2025-02-24 15:41:42.866209,-9.5677,-1.58166,-1.51107,0.11964,-4.80239,8.63929,0.16989,0.16271,10.28555,1.11864,-0.28834,9.99482,0.00016,-0.00092,-0.00085,0.00059,-0.00029,0.00054,0.00011,-0.0008,0.00019,0.00016,-0.00065,-0.00029
2025-02-24 15:41:42.877289,-9.5689,-1.59242,-1.5338,0.12084,-4.7677,8.68116,0.14716,0.15075,10.28914,1.13539,-0.29192,9.99602,-0.00017,-0.00135,-0.00076,0.00057,-0.00029,0.00054,7e-05,-0.0008,0.00018,0.00025,-0.00057,-0.00031
2025-02-24 15:41:42.889711,-9.57129,-1.58524,-1.52901,0.1328,-4.77847,8.67279,0.14716,0.16271,10.26521,1.11386,-0.29073,10.03909,-8e-05,-0.00109,-0.00089,0.00052,-0.00028,0.00054,0.00011,-0.0008,0.00019,0.00028,-0.0005,-0.00033
2025-02-24 15:41:42.900750,-9.58086,-1.58166,-1.54217,0.12443,-4.77368,8.69432,0.14955,0.15434,10.29153,1.12223,-0.29192,9.98764,-3e-05,-0.00099,-0.001,0.00055,-0.00029,0.00054,6e-05,-0.00079,0.00018,0.0002,-0.00063,-0.00031
2025-02-24 15:41:42.911994,-9.57488,-1.57807,-1.52542,0.11007,-4.78923,8.65125,0.17587,0.15673,10.2999,1.10309,-0.27996,10.04148,-9e-05,-0.00105,-0.00094,0.00061,-0.00027,0.00054,7e-05,-0.00081,0.00019,0.00027,-0.00051,-0.00034
2025-02-24 15:41:42.923963,-9.57368,-1.57687,-1.54816,0.10528,-4.7677,8.71586,0.1675,0.1675,10.26042,1.11745,-0.27996,9.99123,-0.00021,-0.00109,-0.00098,0.00068,-0.00027,0.00054,0.0001,-0.0008,0.0002,0.00027,-0.0005,-0.00032
2025-02-24 15:41:42.934908,-9.58206,-1.58046,-1.53141,0.12203,-4.79761,8.66082,0.1663,0.16032,10.28674,1.11506,-0.28953,10.02473,-0.00018,-0.0009,-0.00098,6e-05,-0.00029,0.00055,6e-05,-0.00081,0.00019,0.00027,-0.00052,-0.00032
2025-02-24 15:41:42.946974,-9.57847,-1.56969,-1.51705,0.11844,-4.77727,8.68116,0.15553,0.15912,10.29153,1.12463,-0.29312,10.02473,-3e-05,-0.00076,-0.00092,0.00013,-0.00028,0.00055,9e-05,-0.00081,0.00017,0.00029,-0.0005,-0.00033
2025-02-24 15:41:42.958103,-9.58206,-1.56969,-1.53141,0.12203,-4.78565,8.67637,0.16271,0.15314,10.29273,1.12702,-0.26441,10.01994,2e-05,-0.00102,-0.00079,0.00028,-0.00029,0.00055,0.0001,-0.00081,0.00019,0.00026,-0.00052,-0.00034
2025-02-24 15:41:42.968919,-9.57249,-1.56371,-1.52064,0.11964,-4.77248,8.69073,0.16989,0.1663,10.28674,1.10788,-0.28714,10.0008,0.00023,-0.00087,-0.00078,0.00051,-0.00029,0.00054,7e-05,-0.0008,0.00019,0.00025,-0.00056,-0.00031
2025-02-24 15:41:42.981212,-9.55933,-1.5673,-1.52303,0.12921,-4.78923,8.65125,0.14836,0.16032,10.27119,1.11984,-0.29432,10.02114,0.0003,-0.00096,-0.00069,9e-05,-0.0003,0.00055,8e-05,-0.00081,0.0002,0.00026,-0.00053,-0.00031
2025-02-24 15:41:42.992134,-9.57009,-1.57687,-1.52901,0.12682,-4.78684,8.68475,0.1663,0.1663,10.28674,1.10668,-0.27637,10.05584,0.00037,-0.00092,-0.00061,0.00037,-0.00028,0.00055,0.0001,-0.00082,0.00018,0.00028,-0.0005,-0.00034
2025-02-24 15:41:43.003184,-9.56292,-1.5661,-1.51107,0.12323,-4.77727,8.6692,0.16032,0.14716,10.28555,1.11745,-0.28594,9.95295,0.00034,-0.001,-0.00059,0.00035,-0.00028,0.00054,7e-05,-0.00081,0.00018,0.00019,-0.00066,-0.0003
2025-02-24 15:41:43.015214,-9.56172,-1.57208,-1.51825,0.12682,-4.79522,8.67518,0.1651,0.16271,10.2688,1.1007,-0.2656,10.09771,0.00031,-0.00106,-0.00055,0.00039,-0.00028,0.00053,0.0001,-0.0008,0.00018,0.00039,-0.00037,-0.00035
2025-02-24 15:41:43.026093,-9.57009,-1.57208,-1.51825,0.10289,-4.79881,8.66561,0.16152,0.1675,10.26641,1.10907,-0.30508,9.96252,0.00019,-0.00114,-0.00059,0.00042,-0.00029,0.00055,0.00012,-0.0008,0.00018,0.00013,-0.00069,-0.00029
2025-02-24 15:41:43.037382,-9.55334,-1.56969,-1.51466,0.12084,-4.79402,8.65604,0.16391,0.15434,10.31067,1.11864,-0.29551,9.98166,-8e-05,-0.00133,-0.00052,0.00026,-0.00029,0.00054,6e-05,-0.0008,0.00019,0.00019,-0.00065,-0.0003
2025-02-24 15:41:43.049034,-9.55813,-1.57089,-1.51107,0.11844,-4.77009,8.68714,0.16271,0.1651,10.24966,1.10668,-0.28116,10.02712,-8e-05,-0.00126,-0.0005,0.00052,-0.00029,0.00054,0.00011,-0.00081,0.00019,0.00028,-0.0005,-0.00032
2025-02-24 15:41:43.060041,-9.56172,-1.5661,-1.53021,0.13041,-4.78565,8.69312,0.1663,0.1663,10.3023,1.11506,-0.28475,10.02114,-0.0001,-0.00147,-0.00041,0.00033,-0.00029,0.00055,5e-05,-0.0008,0.00018,0.00028,-0.00051,-0.00033
2025-02-24 15:41:43.071995,-9.5689,-1.5685,-1.51705,0.11366,-4.77488,8.67996,0.15314,0.15912,10.25085,1.10907,-0.2991,9.99602,-5e-05,-0.00142,-0.00044,0.00022,-0.00029,0.00055,0.0001,-0.00081,0.00019,0.00023,-0.00056,-0.00031
2025-02-24 15:41:43.082928,-9.55933,-1.57089,-1.52064,0.11844,-4.80239,8.67518,0.16152,0.16271,10.24726,1.11027,-0.27159,10.05943,-8e-05,-0.00158,-0.00029,0.00028,-0.00028,0.00056,0.0001,-0.00081,0.00019,0.00032,-0.00047,-0.00029
2025-02-24 15:41:43.093811,-9.56292,-1.5661,-1.52184,0.11844,-4.79282,8.71466,0.17109,0.1675,10.30589,1.10907,-0.25723,10.07139,8e-05,-0.00155,-0.00011,0.00032,-0.00029,0.00055,9e-05,-0.00081,0.00019,0.00034,-0.00043,-0.00035
2025-02-24 15:41:43.105834,-9.58565,-1.57807,-1.52901,0.11127,-4.78325,8.6692,0.1663,0.15553,10.2676,1.11625,-0.29791,9.96491,0.00014,-0.00172,-6e-05,-3e-05,-0.00028,0.00054,8e-05,-0.0008,0.00019,0.00017,-0.00065,-0.00028
2025-02-24 15:41:43.116892,-9.57727,-1.56371,-1.51825,0.12323,-4.78804,8.65843,0.16271,0.15673,10.29033,1.10907,-0.268,10.07139,0.00032,-0.00156,5e-05,1e-05,-0.00029,0.00055,9e-05,-0.00081,0.00018,0.00033,-0.00042,-0.00035
2025-02-24 15:41:43.127990,-9.58086,-1.57448,-1.52901,0.12443,-4.78206,8.668,0.15793,0.14836,10.28555,1.12582,-0.29312,9.98166,0.00029,-0.00182,0.00016,0.0002,-0.00029,0.00055,0.00011,-0.00081,0.00018,0.00018,-0.00062,-0.0003
2025-02-24 15:41:43.140426,-9.57608,-1.56969,-1.53021,0.12323,-4.77727,8.68236,0.15075,0.15434,10.28316,1.13181,-0.28834,9.99243,0.0003,-0.0018,0.00026,0.00034,-0.00028,0.00055,8e-05,-0.0008,0.00019,0.00021,-0.00061,-0.00031
2025-02-24 15:41:43.151340,-9.57368,-1.55653,-1.52901,0.12084,-4.77607,8.65843,0.16271,0.15912,10.26521,1.11386,-0.28594,10.03909,0.00039,-0.00171,0.00028,0.00038,-0.00029,0.00054,9e-05,-0.00081,0.0002,0.00024,-0.00055,-0.00031
2025-02-24 15:41:43.162544,-9.57727,-1.5673,-1.52303,0.11605,-4.79043,8.70509,0.1651,0.17348,10.32264,1.09711,-0.27398,10.03191,0.00042,-0.00186,0.00039,0.00055,-0.0003,0.00055,4e-05,-0.00082,0.00019,0.00026,-0.00053,-0.00033
2025-02-24 15:41:43.174399,-9.5677,-1.57208,-1.52423,0.11964,-4.80479,8.64527,0.16391,0.17827,10.26042,1.09232,-0.28834,10.0008,0.00046,-0.0018,0.00034,0.00027,-0.0003,0.00055,0.00011,-0.00081,0.00018,0.00026,-0.00055,-0.0003
2025-02-24 15:41:43.185364,-9.56531,-1.57208,-1.52064,0.11366,-4.79761,8.69432,0.1663,0.18185,10.29512,1.10907,-0.28235,10.05464,0.0002,-0.00208,0.00042,0.00044,-0.00029,0.00055,8e-05,-0.00081,0.00018,0.00032,-0.00046,-0.00033
2025-02-24 15:41:43.197404,-9.56411,-1.56491,-1.52542,0.12682,-4.78804,8.68116,0.15314,0.15075,10.31546,1.13779,-0.2668,10.0678,0.00015,-0.00192,0.00041,0.00041,-0.00028,0.00054,7e-05,-0.00081,0.00019,0.00041,-0.0004,-0.00035
2025-02-24 15:41:43.208633,-9.56531,-1.57448,-1.52423,0.12443,-4.77488,8.7003,0.16271,0.14237,10.26641,1.12463,-0.3015,9.99841,0.00014,-0.00219,0.00051,0.00059,-0.00028,0.00053,0.0001,-0.0008,0.00018,0.00014,-0.00063,-0.00029
2025-02-24 15:41:43.219571,-9.56292,-1.57089,-1.52184,0.11725,-4.79522,8.67159,0.1663,0.16271,10.28076,1.10907,-0.28594,10.01994,0.00037,-0.00202,0.00054,0.00028,-0.00029,0.00055,8e-05,-0.0008,0.00018,0.0004,-0.00045,-0.00034
2025-02-24 15:41:43.231561,-9.57009,-1.5661,-1.5326,0.11605,-4.78565,8.65604,0.17228,0.15793,10.26521,1.10907,-0.26441,10.0343,0.00045,-0.00221,0.00063,0.00028,-0.00029,0.00054,6e-05,-0.00081,0.00019,0.00043,-0.00046,-0.00036
2025-02-24 15:41:43.242557,-9.55693,-1.56491,-1.53619,0.11605,-4.78445,8.66321,0.16032,0.16869,10.25923,1.11266,-0.29791,9.97328,0.00035,-0.0023,0.00071,0.00031,-0.00029,0.00053,0.00012,-0.0008,0.00019,0.0003,-0.0005,-0.00032
2025-02-24 15:41:43.253951,-9.5677,-1.57567,-1.5338,0.12921,-4.79163,8.65125,0.15194,0.16391,10.27478,1.11027,-0.28834,10.05464,0.00034,-0.00215,0.00069,0.00031,-0.00028,0.00054,0.00011,-0.0008,0.00019,0.00034,-0.00047,-0.00033
2025-02-24 15:41:43.266033,-9.56531,-1.57687,-1.52901,0.12921,-4.78325,8.7027,0.16869,0.15912,10.28674,1.11386,-0.28235,9.99721,0.00047,-0.00215,0.00076,0.00054,-0.00028,0.00055,6e-05,-0.0008,0.00019,0.00013,-0.00062,-0.00031
2025-02-24 15:41:43.276976,-9.56292,-1.57926,-1.53739,0.11964,-4.77248,8.65125,0.17228,0.15434,10.25085,1.12463,-0.27278,9.99482,0.0007,-0.00219,0.00079,0.00025,-0.00029,0.00055,0.00013,-0.00082,0.00018,0.00028,-0.00052,-0.00031
2025-02-24 15:41:43.288066,-9.57129,-1.59362,-1.54457,0.11605,-4.79163,8.69911,0.16032,0.15912,10.30948,1.12463,-0.27517,10.04387,0.0005,-0.00239,0.00078,0.00031,-0.0003,0.00054,7e-05,-0.0008,0.00018,0.00043,-0.00043,-0.00034
2025-02-24 15:41:43.300064,-9.57129,-1.57926,-1.53619,0.12921,-4.77727,8.68475,0.14716,0.15673,10.28196,1.1007,-0.2991,9.99841,0.00041,-0.00207,0.00067,0.00026,-0.00029,0.00055,0.00011,-0.00081,0.00018,0.00017,-0.00061,-0.00029
2025-02-24 15:41:43.311017,-9.57608,-1.57807,-1.535,0.12443,-4.78565,8.66441,0.15912,0.15434,10.25205,1.11506,-0.26441,10.03191,0.00027,-0.00236,0.00076,0.00034,-0.00029,0.00055,9e-05,-0.0008,0.00018,0.0003,-0.0005,-0.00035
2025-02-24 15:41:43.323158,-9.56531,-1.58405,-1.5673,0.11605,-4.79522,8.67757,0.17109,0.1675,10.28794,1.11625,-0.28714,10.02712,0.00041,-0.00231,0.00068,0.00041,-0.00029,0.00054,9e-05,-0.00079,0.00018,0.00024,-0.00055,-0.00032
2025-02-24 15:41:43.334064,-9.57129,-1.58764,-1.55175,0.12084,-4.78565,8.68595,0.15793,0.15912,10.28076,1.11386,-0.27996,10.01755,0.0003,-0.00226,0.00058,0.00042,-0.00029,0.00054,6e-05,-0.0008,0.00018,0.00028,-0.00051,-0.00034
2025-02-24 15:41:43.345005,-9.58325,-1.58166,-1.53739,0.134,-4.79043,8.67757,0.15434,0.15553,10.28076,1.10548,-0.29312,10.0343,0.00017,-0.00208,0.00058,0.00022,-0.00029,0.00055,0.00011,-0.00081,0.00019,0.00028,-0.00053,-0.00034
2025-02-24 15:41:43.358478,-9.57249,-1.58524,-1.54935,0.10648,-4.7677,8.67877,0.1663,0.14836,10.26641,1.12104,-0.29432,10.00678,1e-05,-0.0021,0.00052,0.00029,-0.00029,0.00054,0.00012,-0.00082,0.00019,0.00021,-0.00059,-0.0003
2025-02-24 15:41:43.371393,-9.56172,-1.59482,-1.55294,0.12323,-4.79402,8.67518,0.15434,0.15912,10.29273,1.11745,-0.268,10.04028,0.00024,-0.0023,0.00055,0.00018,-0.00029,0.00054,6e-05,-0.0008,0.00019,0.00034,-0.00047,-0.00035
2025-02-24 15:41:43.384091,-9.57488,-1.58046,-1.54696,0.12203,-4.79043,8.64766,0.16271,0.17468,10.30589,1.0995,-0.27517,10.03789,0.00035,-0.00194,0.00043,0.00033,-0.00029,0.00055,5e-05,-0.00081,0.00019,0.0003,-0.00048,-0.00032
2025-02-24 15:41:43.397506,-9.57608,-1.58764,-1.54576,0.11725,-4.79043,8.65962,0.17348,0.16032,10.25444,1.11266,-0.27159,10.01636,0.00015,-0.00194,0.00038,0.00021,-0.00029,0.00054,0.00011,-0.0008,0.00019,0.00022,-0.00056,-0.00032
2025-02-24 15:41:43.410180,-9.56052,-1.59003,-1.54337,0.10648,-4.78325,8.67757,0.17109,0.16032,10.28555,1.11147,-0.27637,10.01755,0.00014,-0.00197,0.00037,0.00035,-0.00029,0.00054,7e-05,-0.0008,0.00018,0.00026,-0.00052,-0.00032
2025-02-24 15:41:43.423511,-9.56531,-1.57926,-1.55892,0.12203,-4.78445,8.68834,0.15434,0.15793,10.29153,1.11984,-0.28594,10.01037,0.00033,-0.00167,0.00029,0.00043,-0.00029,0.00054,9e-05,-0.00081,0.00019,0.00021,-0.00057,-0.00032
2025-02-24 15:41:43.436123,-9.56292,-1.58764,-1.54935,0.12323,-4.77129,8.65843,0.16391,0.14836,10.27358,1.12223,-0.27159,10.00439,0.00027,-0.00181,0.00027,0.00036,-0.00029,0.00055,9e-05,-0.0008,0.0002,0.00024,-0.00056,-0.00033
2025-02-24 15:41:43.449297,-9.54736,-1.58883,-1.54816,0.12084,-4.78206,8.67518,0.1651,0.15793,10.28196,1.12223,-0.27159,10.02353,0.00036,-0.00162,0.00021,0.00033,-0.00027,0.00054,9e-05,-0.00081,0.00019,0.00029,-0.00051,-0.00034
2025-02-24 15:41:43.462117,-9.56411,-1.58405,-1.55175,0.11844,-4.78804,8.67039,0.15912,0.17228,10.28435,1.10788,-0.29312,10.01157,0.00043,-0.00154,0.00012,0.00028,-0.00029,0.00054,0.00013,-0.0008,0.00018,0.00023,-0.00058,-0.0003
2025-02-24 15:41:43.473966,-9.56531,-1.59003,-1.55294,0.12562,-4.80359,8.6668,0.14955,0.17109,10.29632,1.10668,-0.27517,10.069,0.00038,-0.00167,0.00013,0.0003,-0.00029,0.00055,8e-05,-0.00081,0.00018,0.00034,-0.00046,-0.00034
2025-02-24 15:41:43.486877,-9.57608,-1.58046,-1.54816,0.11964,-4.78445,8.66321,0.1675,0.15912,10.25803,1.11864,-0.27039,10.03909,0.00036,-0.00152,3e-05,0.00026,-0.00029,0.00054,0.00014,-0.00081,0.00018,0.00037,-0.00044,-0.00035
2025-02-24 15:41:43.498681,-9.57488,-1.59123,-1.54935,0.12203,-4.79282,8.668,0.16989,0.15434,10.29751,1.10907,-0.27637,10.04028,0.00021,-0.00158,-0.00011,0.00022,-0.00029,0.00055,0.00011,-0.00081,0.0002,0.00027,-0.00053,-0.00032
2025-02-24 15:41:43.510413,-9.57009,-1.58405,-1.53858,0.12443,-4.79881,8.67996,0.16869,0.1651,10.30469,1.11864,-0.28594,10.00319,0.00017,-0.00148,-0.0002,0.0003,-0.00029,0.00055,7e-05,-0.00081,0.00019,0.00015,-0.0006,-0.0003
2025-02-24 15:41:43.523119,-9.57847,-1.58764,-1.55055,0.134,-4.78565,8.66202,0.15075,0.16152,10.25444,1.12702,-0.28355,10.02832,3e-05,-0.00164,-0.00023,0.00036,-0.00029,0.00054,0.00011,-0.00081,0.00019,0.0003,-0.00055,-0.00031
2025-02-24 15:41:43.535247,-9.57847,-1.58644,-1.55653,0.11486,-4.79641,8.68595,0.1651,0.1675,10.28555,1.11386,-0.28714,10.01875,-0.00018,-0.0015,-0.00043,0.00039,-0.00027,0.00054,8e-05,-0.00081,0.00019,0.00026,-0.00054,-0.00031
2025-02-24 15:41:43.547329,-9.57368,-1.58285,-1.54816,0.12084,-4.8012,8.67398,0.16152,0.16271,10.30589,1.11266,-0.28594,10.02593,-0.00013,-0.00127,-0.00051,0.00028,-0.00029,0.00055,7e-05,-0.00079,0.00018,0.00028,-0.00052,-0.00032
2025-02-24 15:41:43.560192,-9.57488,-1.57448,-1.54696,0.12562,-4.79163,8.68236,0.16152,0.16152,10.26999,1.11745,-0.27278,10.02593,-0.0001,-0.0013,-0.00049,0.00033,-0.0003,0.00054,8e-05,-0.00081,0.00017,0.00031,-0.00051,-0.00034
2025-02-24 15:41:43.572324,-9.57129,-1.58644,-1.54576,0.11725,-4.78804,8.67279,0.17109,0.17109,10.28196,1.10788,-0.27278,10.02234,-4e-05,-0.00126,-0.00054,0.00028,-0.00029,0.00054,9e-05,-0.00081,0.00018,0.00032,-0.00049,-0.00034
2025-02-24 15:41:43.585497,-9.57608,-1.58046,-1.55294,0.12682,-4.79043,8.6668,0.1663,0.17109,10.27358,1.10429,-0.28475,10.01994,3e-05,-0.00119,-0.00057,0.00026,-0.00029,0.00055,0.00011,-0.00081,0.00018,0.00024,-0.00055,-0.00031
2025-02-24 15:41:43.597247,-9.5689,-1.58285,-1.54337,0.12323,-4.79881,8.66202,0.1663,0.15912,10.29033,1.11147,-0.28714,10.02353,0.00025,-0.00102,-0.00057,0.0003,-0.0003,0.00054,7e-05,-0.00081,0.00019,0.00025,-0.00054,-0.00032
2025-02-24 15:41:43.609258,-9.56411,-1.57448,-1.52901,0.11725,-4.78206,8.6692,0.15793,0.1651,10.27358,1.11027,-0.29192,10.01994,0.00039,-0.00095,-0.00062,0.00038,-0.00028,0.00053,9e-05,-0.00081,0.00018,0.00025,-0.00054,-0.00031
2025-02-24 15:41:43.621807,-9.57727,-1.57926,-1.54816,0.11366,-4.78684,8.668,0.16869,0.1675,10.28316,1.12343,-0.28355,10.01875,0.00033,-0.00116,-0.00054,0.00026,-0.00029,0.00055,0.0001,-0.00082,0.00019,0.00026,-0.00055,-0.00032
2025-02-24 15:41:43.633495,-9.56172,-1.58405,-1.535,0.11844,-4.78445,8.67398,0.1663,0.16032,10.30948,1.10668,-0.28594,10.0343,0.00043,-0.00098,-0.00056,0.00028,-0.00028,0.00054,4e-05,-0.00081,0.00018,0.00027,-0.00051,-0.00032
2025-02-24 15:41:43.646248,-9.57488,-1.57926,-1.51944,0.11246,-4.78445,8.66561,0.17827,0.1675,10.25085,1.11625,-0.28355,10.02234,0.00038,-0.00099,-0.00074,0.00032,-0.00028,0.00054,9e-05,-0.0008,0.00019,0.00023,-0.00055,-0.0003
2025-02-24 15:41:43.658507,-9.56052,-1.57208,-1.52901,0.11246,-4.78804,8.67637,0.1675,0.15912,10.2999,1.12104,-0.27278,10.04387,0.0003,-0.00116,-0.00063,0.00035,-0.00027,0.00055,4e-05,-0.0008,0.00019,0.00036,-0.00047,-0.00035
2025-02-24 15:41:43.670254,-9.55693,-1.58644,-1.53021,0.12562,-4.79402,8.6668,0.16989,0.16869,10.27837,1.10907,-0.29073,10.01157,0.00021,-0.0012,-0.0007,0.00031,-0.00027,0.00056,0.0001,-0.0008,0.00019,0.00018,-0.00058,-0.00029
2025-02-24 15:41:43.683171,-9.57488,-1.57926,-1.54217,0.11127,-4.8012,8.67398,0.1675,0.15075,10.27957,1.11027,-0.28834,10.01396,-3e-05,-0.00127,-0.00084,0.00032,-0.00028,0.00055,7e-05,-0.0008,0.00019,0.00026,-0.00054,-0.00031
2025-02-24 15:41:43.694922,-9.56052,-1.57328,-1.52782,0.10648,-4.78684,8.6692,0.16271,0.15673,10.2676,1.10907,-0.28714,10.02593,-5e-05,-0.00114,-0.00085,0.00032,-0.00029,0.00054,0.00011,-0.00081,0.0002,0.00025,-0.00054,-0.00031
2025-02-24 15:41:43.707061,-9.57608,-1.57328,-1.5338,0.13041,-4.78086,8.67637,0.15553,0.16271,10.27358,1.11864,-0.28475,10.01755,-0.00016,-0.00124,-0.00086,0.00039,-0.00028,0.00056,0.0001,-0.00081,0.00018,0.00026,-0.00054,-0.00032
2025-02-24 15:41:43.719444,-9.57249,-1.57687,-1.5326,0.11486,-4.79761,8.68116,0.17468,0.16271,10.29751,1.10788,-0.28834,10.0355,-7e-05,-0.00138,-0.00084,0.00035,-0.00028,0.00054,7e-05,-0.00081,0.00019,0.00028,-0.00052,-0.00032
